Student_ID,Year_of_Entry,TCAS_channels,Gender,Age,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses_,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
0979,2018,3,Male,18,18,BKK,Urban,Home,90,Wifi,4000,High School,BKK,BKK3,1.5,1.75,1.75,3.5,4,Parents,Together,Vocational,High School,Mother,Private,Business,170000,1.5,1,1,2,1.5,1,1.5,1,1,1,0,1.7,No,No,Medium
0980,2018,3,Male,18,18,BKK,Urban,Home,56,Wifi,8000,High School,BKK,BKK9,1.75,1.75,1.75,1.75,2,Mom or Dad,Apart,Bachelor,Master,Father,Business,Private,300000,2,1.5,2,2.5,3,2,2.5,1.5,1.5,3,2,2.46,No,No,Medium
0981,2018,3,Female,19,4,BKK,Urban,Apartment,52,Mobile,3000,High School,BKK,BKK7,1.5,2,1.75,1.75,3,Alone,Apart,Vocational,Vocational,Mother,Public,Business,310000,1,1,1.5,1.5,1.5,0,1,1.5,0.5,0.5,2,1.42,No,No,Low
0982,2018,2,Male,18,18,BKK,Urban,Home,44,Wifi,4000,Vocational School,BKK,BKK10,2,2.5,1.75,2.5,2,Mom or Dad,Apart,High School,High School,Father,Business,Private,170000,2,2,1.5,2.5,2,0.5,2,3,0,1.5,4,2.14,No,No,High
0983,2018,3,Male,18,0,E,Urban,Apartment,19,Mobile,7000,Vocational School,E,E3,1.5,1.75,2.25,1.75,4,Alone,Together,Vocational,Vocational,Father,Public,Private,260000,1,0.5,0,1.5,1,1,1.5,1.5,1,1.5,1,1.56,No,No,High
0984,2018,2,Male,18,0,NE,Urban,Apartment,89,Mobile,7000,High School,NE,NE9,2.25,2,2.5,1.75,3,Roommates,Together,High School,Primary,Mother,Business,Business,260000,2,1.5,3.5,2.5,2.5,0,2,2,2,2,2.5,2.27,No,No,Medium
0985,2018,2,Male,18,0,E,Rural,Apartment,50,Wifi,14000,High School,E,E9,3.25,3.75,2.75,3.25,4,Alone,Together,Bachelor,Master,Mother,Freelance,Business,1630000,3,3.5,4,3.5,3.5,4,3,3.5,3,3,3,3.43,No,No,No
0986,2018,1,Male,18,3,BKK,Urban,Home,62,Wifi,15000,Vocational School,BKK,BKK5,3.25,3.5,3.5,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,1960000,3,3.5,4,3.5,3,2,3,3,1.5,3,2,3.05,No,No,Low
0987,2018,3,Female,18,0,E,Urban,Apartment,89,Mobile,10000,High School,E,E3,2.75,2.5,3,2.25,3,Roommates,Together,High School,High School,Mother,Private,Public,400000,2.5,2.5,3,3,2.5,1.5,2,2.5,2,3.5,2.5,2.77,No,No,No
0988,2018,2,Female,18,3,BKK,Urban,Home,71,Wifi,6000,Vocational School,BKK,BKK3,2.25,2.5,1.75,1.75,3,Mom or Dad,Apart,High School,Vocational,Father,Public,Freelance,560000,2,1.5,0.5,2.5,4,0.5,2,2.5,1,2,2.5,2.26,No,No,High
0989,2018,2,Female,18,3,E,Urban,Apartment,44,Mobile,6000,High School,E,E4,3.25,3.75,3,2,2,Alone,Apart,Vocational,Vocational,Mother,Business,Public,240000,2.5,2.5,3,3,1.5,3.5,2,3,1,3.5,3,2.57,No,No,Medium
0990,2018,1,Female,18,18,BKK,Urban,Home,42,Mobile,3000,Vocational School,BKK,BKK5,3,3,2.5,2.75,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Freelance,320000,2.5,3,4,3,3,2.5,3,2.5,2,3,4,3.06,No,No,Medium
0991,2018,1,Male,18,18,BKK,Urban,Apartment,14,Wifi,11000,Vocational School,BKK,BKK4,3.5,2.5,3,4,3,Alone,Together,Vocational,Vocational,Father,Private,Public,1290000,3,3,3,3.5,4,3,3,3,3,3,2.5,3.15,No,No,No
0992,2018,1,Female,18,18,BKK,Urban,Home,46,Wifi,14000,Vocational School,BKK,BKK9,3.5,3.25,3.75,2.5,4,Parents,Together,Vocational,Bachelor,Father,Business,Public,1730000,3.5,3.5,3.5,4,4,2.5,3.5,4,3,2.5,2,3.34,No,No,Medium
0993,2018,3,Female,19,0,E,Rural,Apartment,5,Wifi,13000,Vocational School,E,E7,3.25,2.5,2.75,1.5,3,Alone,Together,Bachelor,Master,Father,Private,Private,1500000,3,3,2.5,3.5,3,3,3,3.5,2,2.5,2.5,2.83,Yes,No,Medium
0994,2018,2,Male,18,18,BKK,Urban,Home,44,Wifi,9000,Vocational School,BKK,BKK6,1.5,1.75,1.75,2,4,Parents,Together,Primary,Primary,Father,Private,Public,350000,1.5,1,1.5,2,2.5,2.5,2.5,2,1,1,1.5,2.05,No,No,Low
0995,2018,1,Male,18,18,BKK,Urban,Home,83,Wifi,15000,Vocational School,BKK,BKK9,3.25,3,3.25,2.75,3,Parents,Together,Bachelor,Vocational,Father,Public,Business,1770000,3,3,3.5,3.5,3,3.5,3,4,3,3,3,3.28,Yes,No,Medium
0996,2018,1,Male,18,18,BKK,Urban,Home,51,Wifi,6000,Vocational School,BKK,BKK5,3.5,3.25,3.5,4,2,Mom or Dad,Apart,High School,Vocational,Mother,Freelance,Freelance,240000,3,2,3.5,3.5,3,2,3.5,3.5,2.5,3.5,2.5,3.1,No,No,Medium
0997,2018,2,Male,19,4,BKK,Urban,Apartment,49,Wifi,15000,High School,BKK,BKK8,2,1.75,3,2.5,4,Alone,Together,Vocational,Vocational,Father,Freelance,Freelance,1390000,2,2,2,2.5,2.5,1,2.5,2.5,3,2.5,3.5,2.59,No,No,Medium
0998,2018,3,Female,18,18,BKK,Urban,Home,14,Wifi,3000,High School,BKK,BKK7,1.5,1.75,1.75,2,3,Parents,Together,Vocational,High School,Mother,Business,Freelance,310000,1.5,1.5,3,2,2,1,1.5,2.5,1.5,1.5,2,2.24,No,No,No
0999,2018,2,Female,18,18,BKK,Urban,Home,88,Mobile,12000,High School,BKK,BKK1,3.25,3.5,3.75,2.75,3,Parents,Together,Vocational,High School,Father,Private,Public,1430000,3,3,2.5,3.5,3.5,3.5,3,3,2,2,0.5,2.74,No,No,Medium
1000,2018,1,Female,18,3,BKK,Urban,Home,20,Mobile,6000,Vocational School,BKK,BKK6,2.25,2.5,2.25,1.75,3,Parents,Together,High School,Primary,Father,Private,Business,230000,1.5,1.5,2,2,2,0.5,2,2.5,2.5,2,2,1.99,No,No,High
1001,2018,2,Male,18,18,BKK,Urban,Home,48,Wifi,8000,Vocational School,BKK,BKK8,1.75,2.25,2.25,1.75,4,Parents,Together,High School,Vocational,Father,Public,Business,330000,1.5,1,1,2,2.5,0,1.5,2,1.5,3,1.5,1.79,No,No,High
1002,2018,3,Female,19,19,BKK,Urban,Apartment,43,Mobile,10000,High School,BKK,BKK3,2.75,3.25,3,3.25,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,440000,2.5,2.5,2.5,3,3,1.5,2,3,4,2.5,1.5,2.83,Yes,No,Medium
1003,2018,3,Female,18,0,NE,Rural,Apartment,47,Wifi,4000,High School,BKK,BKK1,2.75,2.5,3,3,3,Alone,Together,Primary,High School,Father,Public,Private,170000,3,2.5,3,3.5,4,1.5,3,3,2,2.5,2.5,2.93,No,No,High
1004,2018,2,Female,19,19,BKK,Urban,Home,6,Mobile,6000,Vocational School,BKK,BKK5,1.5,1.75,1.75,1.75,3,Parents,Together,High School,High School,Father,Freelance,Freelance,250000,1,1,1,1.5,0.5,1,1,2,1,0.5,2.5,1.65,No,No,High
1005,2018,3,Male,18,0,E,Urban,Apartment,18,Mobile,6000,High School,E,E4,2.5,3,2,2.5,4,Roommates,Together,Vocational,High School,Father,Public,Freelance,370000,2.5,2.5,2,3,3,1.5,3,3,1.5,4,1,2.58,No,No,No
1006,2018,2,Male,19,19,BKK,Urban,Home,61,Mobile,7000,High School,BKK,BKK4,2.5,2.5,2.25,3,3,Parents,Together,Bachelor,Master,Father,Freelance,Freelance,270000,2,2,2,2,2,1,2,2,2.5,2,4,2.42,No,Yes,Low
1007,2018,3,Male,19,0,E,Urban,Apartment,49,Mobile,5000,High School,E,E7,2.25,2.75,2.25,2.25,2,Alone,Apart,Bachelor,Bachelor,Father,Freelance,Private,580000,2,2.5,3,2.5,2.5,1.5,1.5,2.5,1.5,2,2,2.27,No,No,Low
1008,2018,2,Male,18,3,BKK,Urban,Home,32,Mobile,8000,Vocational School,BKK,BKK8,1.75,1.75,1.75,1.75,3,Mom or Dad,Apart,Bachelor,Master,Father,Freelance,Business,310000,1.5,1,1.5,2,2,0.5,2,2,1,2,2,1.92,No,No,Low
1009,2018,2,Male,18,3,BKK,Urban,Home,69,Wifi,7000,High School,BKK,BKK8,2.25,2.5,2.75,2,3,Parents,Together,Vocational,Vocational,Father,Public,Freelance,270000,2,1.5,2,2.5,3,1.5,2.5,2.5,1.5,2.5,2.5,2.52,No,No,Medium
1010,2018,1,Female,19,19,BKK,Urban,Home,41,Wifi,15000,Vocational School,BKK,BKK2,3.25,3.75,3,2.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Business,2040000,3,3,2.5,3.5,2.5,3.5,4,3.5,2.5,3.5,3,3.23,Yes,No,Medium
1011,2018,3,Male,18,0,S,Urban,Apartment,81,Mobile,8000,High School,S,S6,2.75,1.5,3.25,2.25,3,Alone,Together,Bachelor,Vocational,Mother,Public,Freelance,300000,2.5,1.5,1.5,3,3,1.5,3,2,2.5,3,0.5,2.42,No,No,High
1012,2018,3,Male,18,0,E,Urban,Apartment,21,Mobile,7000,High School,BKK,BKK9,1.75,3.5,2.25,2.25,3,Roommates,Together,High School,Primary,Father,Private,Public,260000,1.5,2,2.5,2,2.5,0,2,1,0,2,0.5,1.89,No,No,High
1013,2018,1,Male,18,18,BKK,Urban,Apartment,74,Wifi,14000,Vocational School,BKK,BKK1,3.25,2.75,3.75,3.25,3,Alone,Together,High School,Vocational,Father,Public,Freelance,1650000,3,3,3.5,3.5,3.5,3.5,3,2.5,3.5,2.5,2.5,3.17,Yes,No,High
1014,2018,1,Female,18,3,BKK,Urban,Home,36,Wifi,13000,Vocational School,BKK,BKK7,3.5,4,3.5,2.5,3,Mom or Dad,Apart,Primary,High School,Father,Public,Freelance,1600000,3,2.5,3,3.5,3.5,2.5,3,3,4,3,1.5,3.02,No,No,Low
1015,2018,2,Female,18,3,BKK,Urban,Home,14,Mobile,13000,Vocational School,BKK,BKK2,2.5,2.25,2,2,3,Parents,Together,High School,High School,Mother,Freelance,Freelance,590000,2,3,3.5,2.5,3,2,2,1.5,2,1.5,1.5,2.36,No,No,Low
1016,2018,2,Female,19,19,BKK,Urban,Home,51,Mobile,5000,Vocational School,BKK,BKK9,1.75,1.75,2.25,2,4,Parents,Together,Bachelor,Master,Father,Private,Private,190000,2,2.5,3.5,2.5,1.5,0.5,1.5,2,1.5,2,2.5,2.35,No,Yes,High
1017,2018,3,Male,18,3,S,Urban,Apartment,18,Wifi,7000,High School,S,S1,1.5,3,1.75,3.5,4,Roommates,Together,Vocational,Vocational,Father,Public,Freelance,280000,1.5,2,3,2,2,0,2,2,2,1.5,2,2.19,No,No,Low
1018,2018,2,Male,18,3,BKK,Urban,Home,56,Wifi,2000,Vocational School,BKK,BKK8,1.75,2,2.25,2.25,4,Parents,Together,Bachelor,Master,Father,Business,Business,150000,1.5,1,1.5,2,2.5,2,1.5,2,1,2,2.5,2.21,No,No,Medium
1019,2018,3,Male,18,18,BKK,Urban,Apartment,12,Wifi,8000,High School,BKK,BKK3,3.5,3.25,3,3.5,3,Alone,Together,Bachelor,Vocational,Father,Business,Public,330000,2.5,2,2.5,3,2.5,3.5,2.5,3,2,2.5,1.5,2.64,No,No,High
1020,2018,3,Male,18,0,S,Urban,Apartment,21,Mobile,8000,High School,S,S4,1.5,1.75,2,1.75,4,Alone,Together,Bachelor,Vocational,Father,Freelance,Business,300000,1,0,1,1.5,1.5,0,2,1.5,1,1,3.5,1.65,No,No,Medium
1021,2018,3,Male,19,19,BKK,Urban,Home,53,Wifi,12000,High School,BKK,BKK10,3.25,2.75,3.5,3.25,4,Parents,Together,Primary,High School,Mother,Freelance,Business,1390000,3,2,2.5,3.5,3,2.5,3.5,3.5,2.5,2.5,1,2.69,No,No,High
1022,2018,2,Male,18,18,BKK,Urban,Home,10,Wifi,15000,High School,BKK,BKK9,3.5,3.5,3.25,3.5,5,Parents,Together,Vocational,Bachelor,Father,Freelance,Public,1100000,3,3.5,4,3.5,3.5,3.5,3.5,2.5,3,3.5,2.5,3.38,Yes,No,Low
1023,2018,3,Male,18,3,E,Urban,Apartment,54,Wifi,11000,High School,E,E2,2.25,2,2.25,1.5,3,Roommates,Together,Primary,Primary,Mother,Freelance,Public,440000,2,1.5,1.5,2.5,2.5,1,2.5,3,1,1.5,0.5,2.01,No,No,Low
1024,2018,2,Female,18,3,E,Urban,Apartment,68,Wifi,4000,High School,BKK,BKK8,2.25,1.75,1.75,2.5,3,Roommates,Together,Primary,Primary,Father,Freelance,Freelance,150000,2,2,1.5,2.5,3,1,1.5,2,1.5,2,2,2.28,No,No,High
1025,2018,3,Male,18,0,NE,Urban,Apartment,36,Wifi,9000,Vocational School,NE,NE10,2.75,3.25,3,3,3,Alone,Together,Bachelor,Vocational,Mother,Business,Public,1090000,2.5,2.5,3,3,2,3,2.5,2.5,2,2,4,2.77,No,No,Medium
1026,2018,2,Male,18,0,E,Urban,Apartment,16,Mobile,11000,High School,E,E2,2.5,2.5,3,1.75,2,Alone,Apart,Vocational,Vocational,Mother,Private,Private,450000,2,2,2,2.5,3.5,1,3,2.5,1.5,2.5,3,2.37,No,No,Medium
1027,2018,1,Female,18,3,BKK,Urban,Home,114,Wifi,4000,Vocational School,BKK,BKK10,2,2.5,1.75,1.75,3,Parents,Together,High School,Vocational,Father,Private,Private,170000,2,1.5,1,2.5,3,2,2.5,2,1,2,3,2.37,No,Yes,Medium
1028,2018,3,Female,18,0,E,Urban,Apartment,88,Mobile,7000,High School,BKK,BKK3,2.5,2.25,2.5,2.5,3,Alone,Together,Vocational,Bachelor,Mother,Business,Public,280000,2,1,1.5,2.5,2,2.5,2,2,1.5,1.5,2.5,2.26,No,No,High
1029,2018,3,Female,18,18,BKK,Urban,Apartment,19,Mobile,4000,High School,BKK,BKK8,1.75,1.75,2,3,3,Alone,Together,Vocational,High School,Father,Freelance,Private,150000,1.5,1.5,2,2,1.5,0.5,2.5,1.5,1,0.5,1,1.78,No,No,Low
1030,2018,3,Female,18,18,BKK,Urban,Home,76,Wifi,9000,High School,BKK,BKK3,2,2.5,1.75,1.75,3,Parents,Together,Vocational,Vocational,Father,Business,Business,690000,1.5,2,2.5,2,2,0,2,1.5,1.5,1,2.5,1.96,No,No,High
1031,2018,3,Male,19,0,S,Urban,Apartment,37,Mobile,4000,Vocational School,S,S3,2.75,1.75,3.5,3.25,4,Alone,Together,Primary,Primary,Mother,Private,Private,170000,2.5,2,3.5,3,2,1,2.5,2.5,2.5,2.5,4,2.69,No,No,No
1032,2018,3,Male,18,18,BKK,Urban,Home,83,Wifi,9000,High School,BKK,BKK8,3,3.25,3.5,3.5,2,Mom or Dad,Apart,Vocational,High School,Mother,Private,Public,1050000,3,3,4,3.5,3.5,3.5,3,3,2.5,2.5,2.5,3.27,No,No,Low
1033,2018,1,Female,18,18,BKK,Urban,Home,59,Wifi,12000,Vocational School,BKK,BKK2,3.5,3,3.25,3.5,3,Parents,Together,Vocational,Bachelor,Father,Private,Private,1450000,3.5,4,4,4,4,2.5,4,4,3,3,3,3.54,No,No,High
1034,2018,2,Female,18,18,BKK,Urban,Apartment,33,Mobile,5000,High School,BKK,BKK9,2.5,2.25,2,2,3,Alone,Apart,Vocational,Vocational,Father,Freelance,Public,200000,2.5,2,3,3,3,1,2.5,3,1,2,3.5,2.52,No,No,No
1035,2018,2,Female,18,0,E,Rural,Home,77,Wifi,15000,High School,BKK,BKK6,3.25,3,3.5,3,3,Parents,Together,Bachelor,Master,Father,Business,Business,1680000,3.5,4,4,4,3,3,4,3.5,3,3.5,2,3.39,No,No,High
1036,2018,1,Male,19,19,BKK,Urban,Apartment,88,Mobile,9000,Vocational School,BKK,BKK3,2.75,3.25,2.5,2,3,Alone,Together,High School,Vocational,Father,Business,Freelance,370000,2.5,2,2,3,3,2.5,2.5,2,2,2.5,3,2.6,No,No,High
1037,2018,3,Male,18,3,BKK,Urban,Apartment,83,Mobile,3000,High School,BKK,BKK10,2,1.75,1.75,2.25,4,Roommates,Together,High School,High School,Father,Public,Public,300000,1.5,1.5,1.5,2,1.5,1.5,1.5,1,1,3,1.5,1.9,No,No,Low
1038,2018,3,Male,18,0,N,Rural,Apartment,105,Mobile,1000,High School,N,N5,2.25,1.75,2.75,2,3,Alone,Apart,Bachelor,Master,Mother,Freelance,Freelance,170000,2,1,1,2.5,2.5,1,2,2,1.5,1,3.5,1.97,No,No,Medium
1039,2018,2,Male,18,0,S,Urban,Apartment,10,Mobile,6000,High School,S,S8,2.75,3.25,2.75,2.5,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Business,240000,3,3.5,4,3.5,3.5,1.5,3.5,1.5,1.5,4,1,2.88,No,No,High
1040,2018,2,Female,18,18,BKK,Urban,Apartment,60,Wifi,7000,Vocational School,BKK,BKK10,2.75,3.25,3.25,2.25,4,Alone,Together,Vocational,Vocational,Father,Business,Private,390000,2.5,2.5,1.5,3,3,1,3,3,2,3,1,2.63,No,No,Medium
1041,2018,1,Male,18,0,S,Rural,Apartment,31,Wifi,13000,Vocational School,BKK,BKK4,3.5,1.75,3.25,4,3,Alone,Together,Bachelor,Master,Father,Public,Private,1560000,3,2.5,2.5,3.5,3.5,2.5,3,3.5,2,2.5,3.5,2.89,Yes,No,High
1042,2018,2,Male,18,18,BKK,Urban,Home,8,Mobile,5000,High School,BKK,BKK5,2.25,1.75,1.5,1.75,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Freelance,180000,2,2,3,2.5,2.5,3,2.5,1,0,1.5,3.5,2.46,No,No,High
1043,2018,2,Male,18,0,NE,Rural,Apartment,99,Wifi,12000,High School,NE,NE8,2.75,2.5,2.25,2.25,3,Alone,Together,Vocational,Bachelor,Father,Business,Freelance,1440000,2.5,2.5,3.5,3,3,2.5,3,2.5,2,2.5,1.5,2.81,No,No,High
1044,2018,2,Male,18,18,BKK,Urban,Home,5,Wifi,5000,Vocational School,BKK,BKK10,1.75,2,3,3,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,260000,1.5,1,1.5,2,2,0.5,1,1.5,1,1,3.5,1.87,No,No,High
1045,2018,3,Female,18,0,E,Urban,Apartment,79,Wifi,8000,High School,E,E9,2,1.75,1.75,2,4,Alone,Together,Bachelor,Vocational,Mother,Private,Private,320000,2,2,2.5,2.5,2,2,1.5,2,3,2,2.5,2.38,No,No,No
1046,2018,2,Female,19,19,BKK,Urban,Home,45,Wifi,15000,Vocational School,BKK,BKK5,3.25,2.75,2.75,1.5,4,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Business,1520000,3,2.5,3,3.5,3.5,3.5,3.5,2.5,3,3.5,0,2.83,Yes,No,No
1047,2018,1,Female,18,3,BKK,Urban,Home,85,Wifi,7000,Vocational School,BKK,BKK5,2.25,1.75,1.75,1.5,3,Parents,Together,Vocational,Vocational,Father,Business,Public,290000,2,2,2,2.5,1.5,1,2,2.5,2,3,3.5,2.28,No,No,Medium
1048,2018,2,Male,18,18,BKK,Urban,Home,46,Wifi,6000,Vocational School,BKK,BKK6,2.5,2.75,2.5,2.25,4,Parents,Together,Vocational,Bachelor,Father,Business,Freelance,250000,2,2,3,2.5,2,2,2.5,1.5,0,2,4,2.4,No,No,High
1049,2018,2,Female,18,0,S,Urban,Apartment,25,Mobile,11000,High School,BKK,BKK5,2.5,3,2.25,2.75,4,Alone,Together,High School,Vocational,Father,Freelance,Business,500000,2.5,2,2.5,3,4,2,3,2.5,3,2.5,2,2.67,No,No,High
1050,2018,3,Male,18,18,BKK,Urban,Home,95,Wifi,11000,High School,BKK,BKK1,2.5,3,1.75,3,4,Parents,Together,Vocational,High School,Father,Business,Freelance,1370000,2.5,3.5,4,3,2,2.5,2,3.5,3,2.5,1,2.72,No,No,Medium
1051,2018,1,Female,18,18,BKK,Urban,Home,13,Wifi,8000,Vocational School,BKK,BKK4,2.75,2.25,2.5,3,4,Parents,Together,Bachelor,Vocational,Father,Freelance,Business,300000,2.5,2,2,3,4,2,2.5,2.5,2,3.5,3.5,2.88,No,Yes,Low
1052,2018,2,Male,18,3,BKK,Urban,Home,115,Mobile,15000,High School,BKK,BKK3,3.25,3.25,2.75,2.75,2,Mom or Dad,Apart,Bachelor,Vocational,Mother,Private,Public,1600000,3,3,3.5,3.5,4,3,3.5,4,2.5,2.5,1.5,3.25,No,No,High
1053,2018,2,Male,19,19,BKK,Urban,Home,6,Wifi,12000,Vocational School,BKK,BKK5,3,3,2.75,2.75,3,Parents,Together,Bachelor,Master,Father,Freelance,Freelance,470000,2.5,2,2.5,3,3,1,2.5,2.5,1,3.5,4,2.7,No,No,High
1054,2018,2,Male,18,18,BKK,Urban,Home,42,Mobile,15000,Vocational School,BKK,BKK8,2.25,2.75,2.75,2.75,4,Parents,Together,Vocational,Vocational,Father,Business,Public,620000,2,1.5,3,2.5,2.5,0,2,2,2,2.5,2.5,2.27,No,Yes,High
1055,2018,2,Male,18,3,E,Urban,Apartment,87,Wifi,13000,High School,E,E2,3.5,3.25,4,3,4,Alone,Together,Bachelor,Bachelor,Father,Business,Public,1520000,3,2.5,3,3.5,3.5,3,4,3,1.5,2.5,1,2.9,No,No,Medium
1056,2018,2,Male,18,0,E,Rural,Apartment,88,Mobile,8000,High School,BKK,BKK7,2.75,2.75,2.5,3.25,2,Alone,Apart,Primary,Primary,Mother,Business,Freelance,330000,2.5,2.5,3.5,3,3,2.5,2.5,2.5,3,2.5,1.5,2.86,No,No,Low
1057,2018,2,Female,18,18,BKK,Urban,Home,37,Wifi,15000,Vocational School,BKK,BKK3,2,2,2.75,2.25,3,Parents,Together,High School,High School,Father,Public,Business,650000,2,1.5,1,2.5,2.5,1.5,2.5,1.5,2,2,1,2.17,No,Yes,Low
1058,2018,2,Female,18,18,BKK,Urban,Home,107,Wifi,7000,Vocational School,BKK,BKK2,1.75,1.75,2.75,2.5,4,Parents,Together,Primary,High School,Father,Business,Business,290000,1.5,0.5,0.5,2,2,2,0.5,2,1,2,2,1.7,No,No,Medium
1059,2018,3,Male,19,0,NE,Rural,Apartment,54,Mobile,5000,Vocational School,NE,NE3,3,3,3.5,2.5,3,Alone,Together,High School,Primary,Mother,Public,Freelance,180000,2.5,2,2,3,3,2,2.5,2.5,1,3,2,2.47,No,No,High
1060,2018,2,Female,18,0,S,Rural,Apartment,73,Wifi,15000,High School,S,S9,3.25,3.25,3.25,2.5,4,Alone,Together,Bachelor,Vocational,Mother,Business,Business,1750000,3.5,3,4,4,3.5,3.5,4,4,3,3,2.5,3.54,No,No,Medium
1061,2018,2,Male,18,3,E,Rural,Apartment,74,Mobile,15000,High School,E,E10,3,3.5,2.5,2.75,3,Alone,Together,Bachelor,Bachelor,Father,Business,Business,1860000,3,2.5,2.5,3.5,2.5,1,2.5,2.5,2.5,2.5,2.5,2.75,No,No,Medium
1062,2018,2,Female,18,3,BKK,Urban,Home,39,Wifi,10000,Vocational School,BKK,BKK10,2.5,2.25,2.75,2,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Business,380000,2.5,2.5,2.5,3,3.5,1,3,2,2,3,3,2.58,No,Yes,Low
1063,2018,2,Female,18,18,BKK,Urban,Home,6,Wifi,7000,Vocational School,BKK,BKK8,1.75,2.25,2.25,1.75,2,Mom or Dad,Apart,High School,High School,Mother,Freelance,Business,310000,1.5,1,1.5,2,1.5,2,1.5,1.5,0,1.5,2,1.68,No,No,Low
1064,2018,3,Female,18,3,BKK,Urban,Home,75,Wifi,12000,High School,BKK,BKK9,2.5,2,2.25,3.25,3,Parents,Together,Bachelor,Vocational,Father,Private,Freelance,1440000,2.5,3,4,3,3.5,3,2,3,2,2.5,1,2.67,No,No,Medium
1065,2018,2,Male,18,18,BKK,Urban,Home,36,Wifi,6000,Vocational School,BKK,BKK3,2.25,2,1.75,2,2,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Freelance,Public,240000,2,1.5,1.5,2.5,3,1,2.5,2.5,1.5,2,3.5,2.5,No,Yes,Medium
1066,2018,1,Female,18,3,BKK,Urban,Home,67,Wifi,8000,Vocational School,BKK,BKK1,3.5,3.75,3,3,4,Parents,Together,High School,High School,Father,Freelance,Public,570000,3,3,3.5,3.5,4,2.5,2,3.5,2,3.5,4,3.19,No,No,High
1067,2018,3,Female,18,0,NE,Urban,Apartment,27,Mobile,7000,High School,NE,NE1,1.5,1.75,1.75,2,3,Alone,Together,Vocational,High School,Mother,Public,Freelance,260000,1,1,1,1.5,3,1,0.5,1,1,1.5,3,1.74,No,No,Medium
1068,2018,3,Male,18,3,E,Urban,Apartment,49,Mobile,9000,Vocational School,E,E10,2.5,2,2,2,2,Roommates,Apart,Vocational,Vocational,Mother,Public,Business,340000,2.5,2,3,3,2.5,2,3,3.5,0,3.5,3,2.58,No,No,Medium
1069,2018,2,Male,18,18,BKK,Urban,Home,48,Wifi,8000,Vocational School,BKK,BKK8,1.5,2,1.75,1.75,3,Parents,Together,High School,Primary,Father,Private,Public,1010000,1.5,1,1,2,1,2,1.5,1.5,0.5,2,2.5,1.93,No,No,High
1070,2018,3,Male,18,0,S,Urban,Apartment,40,Mobile,7000,High School,BKK,BKK1,1.5,1.75,2,1.75,3,Roommates,Together,Bachelor,Bachelor,Father,Freelance,Business,330000,1.5,1,1,2,2,0,1.5,2,1.5,2.5,3.5,1.94,No,No,Medium
1071,2018,2,Female,18,18,BKK,Urban,Home,26,Wifi,14000,High School,BKK,BKK5,2.75,2.75,2.5,2.5,2,Mom or Dad,Apart,High School,Primary,Mother,Private,Freelance,930000,2.5,2.5,4,3,2.5,3.5,3.5,2,2.5,2,3,2.89,No,No,High
1072,2018,1,Male,18,3,BKK,Urban,Apartment,53,Mobile,15000,Vocational School,BKK,BKK7,3.5,4,1.5,3.5,3,Alone,Apart,Primary,Primary,Mother,Public,Public,1720000,3.5,2.5,3,4,4,4,4,3,3.5,2.5,3.5,3.37,No,No,High
1073,2018,2,Female,19,4,BKK,Urban,Apartment,13,Wifi,11000,High School,BKK,BKK10,3,3.25,3,3.5,3,Roommates,Together,Vocational,High School,Father,Public,Business,1360000,3,3,4,3.5,3.5,3.5,3,2.5,3,4,2,3.28,Yes,No,Low
1074,2018,1,Male,18,3,BKK,Urban,Home,63,Wifi,5000,Vocational School,BKK,BKK10,3.5,4,3.25,3,4,Parents,Together,Vocational,Bachelor,Mother,Freelance,Business,600000,3,2.5,3.5,3.5,4,3.5,3.5,3,1.5,3.5,2,3.23,Yes,No,Low
1075,2018,2,Female,18,3,NE,Urban,Apartment,51,Mobile,5000,High School,NE,NE10,1.75,2,2.75,1.75,4,Alone,Together,Primary,High School,Mother,Public,Freelance,210000,1.5,1.5,2,2,1.5,1,1.5,2.5,2,1,3.5,2.24,No,No,High
1076,2018,2,Female,18,18,BKK,Urban,Home,21,Wifi,10000,Vocational School,BKK,BKK6,2.75,3,2.75,2.25,4,Parents,Together,Vocational,High School,Father,Freelance,Public,490000,2.5,2,2,3,3.5,2,3,2.5,1,2.5,2,2.47,No,Yes,High
