Student_ID,Year_of_Entry,TCAS_channels,Gender,Age,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
1021,2018,2,Male,18,0,E,Rural,Apartment,71,Wifi,11000,High School,E,E4,2.5,2,2.5,2.25,4,Alone,Together,HighSchool,HighSchool,Mother,Public,Private,440000,2.5,2,3,1.5,2,2,3,3,0.5,3.5,2,2.49,No,No,No
1022,2018,1,Female,18,18,BKK,Urban,Home,120,WIFI,7000,Vocational School,BKK,BKK4,3.5,3.75,3.5,4,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Public,620000,3,2.5,3,2,3,3.5,3,3,2,3.5,1.5,2.99,No,No,Medium
1023,2018,2,Male,18,3,BKK,Urban,Home,5,WIFI,12000,High School,BKK,BKK7,3,2.5,3.5,2,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Public,1420000,3,2.5,3.5,2,2.5,2,3,3,3,3.5,4,3.14,No,Yes,Low
1024,2018,2,Female,18,0,E,Urban,Apartment,61,WIFI,9000,High School,E,E4,2,2.5,2.25,1.75,3,Roommates,Apart,Bachelor,Master,Father,Private,Business,1040000,2,2,3,0.5,1.5,0.5,2,2,2.5,2.5,4,2.27,No,No,Low
1025,2018,3,Male,18,18,BKK,,Apartment,26,Mobile,15000,,BKK,BKK1,2,1.75,2.25,2.25,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Public,1920000,1.5,2,2.5,0.5,0.5,0,1.5,1.5,0,2,3.5,1.7,No,No,Low
1026,2018,2,Female,18,3,BKK,Urban,Home,20,Mobile,9000,Vocational School,BKK,BKK1,2,1.75,2.5,2.5,3,Parents,Together,Master,Bachelor,Father,Private,Private,1030000,2,1,1,1.5,3,3,2,2,1,2.5,3,2.17,No,No,No
1027,2018,2,Male,18,18,BKK,Urban,Home,63,Wifi,9000,Vocational School,BKK,BKK10,1.5,2.5,1.75,2,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,1040000,1.5,0.5,1,1,2,2,2,1,0.5,3,1,1.95,No,No,Low
1028,2018,2,Male,18,3,E,Urban,Apartment,87,Wifi,15000,High School,E,E7,2.25,2.5,2.5,2.5,4,Roommates,Together,Bachelor,Bachelor,Father,Private,Public,1900000,2,2,2.5,1,1.5,2,3,2,2,1.5,1.5,2.33,No,No,Low
1029,2018,2,Female,18,0,S,Urban,Apartment,47,Wifi,97000,High School,BKK,BKK1,2.25,2.75,1.5,2,2,Alone,Apart,Bachelor,Master,Mother,Public,Private,1120000,2,2,2.5,1,2,1.5,2.5,2.5,2,2,2,2.42,No,No,High
1030,2018,3,Male,18,0,E,Urban,Apartment,20,Wifi,8000,High School,BKK,BKK7,2.75,2.25,3,3,4,Alone,Together,Bachelor,Bachelor,Father,Public,Public,990000,2,1,1.5,1.5,2.5,1.5,2.5,2,1,1.5,1.5,2.17,No,No,Medium
1031,2018,3,Female,18,18,BKK,Urban,Home,59,Wifi,9000,High School,BKK,BKK2,2.75,2.75,3,3.25,4,Parents,Together,HighSchool,Bachelor,Father,Freelance,Public,420000,2.5,3,3.5,1,1.5,2,3,3,2.5,3,2.5,2.75,No,No,High
1032,2018,2,Female,18,0,E,Rural,Apartment,25,WIFI,15000,Vocational School,E,E4,2.75,3.25,2.75,1.5,4,Alone,Together,Bachelor,Bachelor,Father,Freelance,Business,3200000,2.5,3.5,4,2.5,3,2.5,2,2.5,1,2.5,3,2.8,No,No,High
1033,2018,2,Female,19,19,BKK,Urban,Apartment,36,Mobile,13000,High School,BKK,BKK8,3,3.25,3.25,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Public,Private,500000,3,2.5,2,2,3.5,2,3.5,3,2,3,3.5,2.8,No,No,Low
1034,2018,2,mAlE,18,18,BKK,Urban,Home,39,WIFI,81000,Vocational School,BKK,BKK8,2.75,2.25,2.75,3,4,Parents,Together,HighSchool,Bachelor,Father,Freelance,Private,350000,2.5,2.5,2,2,3,2.5,2.5,3,2,2,3,2.73,No,No,Low
1035,2018,2,Female,18,0,E,Urban,Apartment,55,Wifi,15000,,E,E8,3.5,3.25,3.5,3,4,Alone,Together,Master,Bachelor,Father,Private,Private,2660000,3.5,3.5,4,2.5,3.5,3,3.5,3.5,3.5,4,1,3.43,No,No,Medium
1036,2018,2,mAlE,18,18,BKK,Urban,Apartment,5,Wifi,15000,Vocational School,BKK,BKK7,3,2.75,3.25,2.75,4,Alone,Together,Master,Bachelor,Mother,Private,Business,3020000,3,2,3,2,2.5,3.5,3.5,3.5,3,3.5,3,3.1,Yes,No,Medium
1037,2018,3,Female,,0,,Urban,Apartment,37,Wifi,15000,High School,E,E3,2.25,2.5,3.5,2.5,3,Alone,Apart,Master,Bachelor,Mother,Public,Business,3730000,2.5,2.5,2.5,1.5,3,2.5,3,2,1,2.5,3,2.46,No,No,No
1038,2018,2,Female,18,,BKK,Urban,Home,90,Wifi,5000,Vocational School,BKK,BKK2,2.25,3.25,2.75,2.25,3,Parents,Together,Master,Bachelor,Father,Private,Private,650000,2,2,2,1.5,1.5,3.5,2.5,2,2.5,2,2,2.32,No,No,Low
1039,2018,2,Male,18,18,BKK,Urban,Home,731,Mobile,7000,High School,BKK,BKK4,2.5,3,2,2.75,3,Parents,Together,HighSchool,Bachelor,Father,Business,Private,340000,2.5,3.5,3.5,2,3,2,2,2.5,2,2,1.5,2.73,No,No,High
1040,2018,3,Female,18,18,BKK,Urban,,75,Wifi,6000,High School,BKK,BKK4,2.25,2.25,2.75,2.75,2,Mom or Dad,Apart,HighSchool,HighSchool,Mother,Business,Private,520000,2,2,3,1.5,2.5,2,2,2,1,2,2.5,2.5,No,Yes,Low
1041,2018,1,MAle,19,19,BKK,Urban,Home,31,Wifi,10000,Vocational School,BKK,BKK2,3.25,3,2.75,3,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,1180000,3,3,3,2,3,2,2.5,3,2.5,3.5,1,2.9,No,No,High
1042,2018,2,Male,18,18,BKK,Urban,Apartment,924,Wifi,15000,Vocational School,BKK,BKK9,1.75,1.75,1.75,1.75,2,Roommates,Apart,Master,Bachelor,Mother,Freelance,Public,2010000,1.5,2,2,1,2,1.5,1.5,2,0.5,0.5,3.5,2.09,No,No,No
1043,,1,Female,18,18,BKK,Urban,Home,809,Wifi,15000,Vocational School,BKK,BKK6,3,3,2.75,2.25,4,Parents,Together,Bachelor,Bachelor,Father,Private,Freelance,2430000,3,3,3.5,2.5,3.5,3.5,3,3.5,2,2,2,2.92,Yes,No,High
1044,,3,Male,18,,BKK,Urban,Home,59,Wifi,8000,High School,BKK,BKK7,2,2,1.75,1.75,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Freelance,930000,1.5,1,1.5,0.5,1.5,2,1.5,1.5,1,1.5,4,2.06,No,No,Medium
1045,2018,1,mAlE,18,18,BKK,Urban,Home,46,Wifi,8000,Vocational School,BKK,BKK2,1.75,2.25,1.75,2.25,4,Parents,Together,HighSchool,Bachelor,Father,Public,Private,520000,1.5,1,1.5,0.5,1,1,1.5,1,1,2,1.5,1.69,No,No,Medium
1046,2018,3,mAlE,18,18,BKK,Urban,Apartment,47,Wifi,15000,High School,BKK,BKK7,2.25,1.75,3,2.75,4,Alone,Together,Master,Master,Mother,Private,Public,780000,2,2,2.5,1.5,2,1,1,2,1,2,2.5,2.12,No,No,Medium
1047,,2,Male,19,19,BKK,Urban,Home,64,Wifi,11000,Vocational School,BKK,BKK1,2.75,3,2.75,2.25,4,Parents,Together,Master,Bachelor,Father,Private,Private,910000,2,1.5,2,1,2,1,2.5,1.5,0.5,1.5,3,2.19,No,No,Low
1048,2018,3,Male,18,0,NE,Urban,,73,Mobile,13000,High School,BKK,BKK6,2.75,3.25,3,2.5,3,Alone,Together,Bachelor,HighSchool,Father,Private,Private,530000,2.5,3,3.5,1.5,2.5,2.5,2.5,2.5,2,3,4,2.74,No,No,High
1049,2018,3,Male,18,3,S,Urban,Apartment,36,Mobile,13000,High School,S,S1,1.75,1.75,1.75,1.75,4,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,560000,1.5,0.5,2,0.5,1,1,2,1.5,0,1.5,2.5,1.86,No,No,Medium
1050,2018,2,Female,18,0,E,Urban,Apartment,26,WIFI,10000,High School,E,E2,3.25,3,3,3.25,3,Alone,Together,Master,Bachelor,Father,Public,Private,1160000,3,3,4,2,3,2,3.5,3.5,1,2,2,2.76,Yes,No,High
1051,2018,1,Male,18,3,BKK,Urban,Home,88,Wifi,15000,Vocational School,BKK,BKK10,3.25,1.75,3.25,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Public,Private,2010000,3,3,3,2,2,4,3.5,3,1,3,2.5,2.97,No,No,High
1052,2018,2,Male,18,18,BKK,Urban,Home,64,Mobile,4000,Vocational School,BKK,BKK1,3.5,3.75,3.5,3.75,4,Parents,Together,Bachelor,Bachelor,Father,Private,Public,400000,3,3,4,2.5,3,1.5,4,3,2.5,2.5,1.5,2.97,Yes,No,Low
1053,2018,2,Female,18,18,BKK,Urban,Home,36,Wifi,14000,High School,BKK,BKK9,2.25,1.75,1.5,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,1620000,2,1,1,1,2,2,3,2,0.5,2.5,3.5,2.06,No,No,Medium
1054,2018,2,Female,18,0,E,Urban,Apartment,84,Wifi,15000,High School,E,E8,3,3.5,3.25,3,4,Roommates,Together,Bachelor,Bachelor,Father,Freelance,Private,930000,2.5,3,3.5,1.5,2,2,2.5,3,2,2,2,2.5,No,No,Low
1055,2018,3,Male,18,0,E,Urban,Apartment,84,WIFI,14000,Vocational School,E,E9,3.5,4,1.5,3.5,4,Alone,Together,Bachelor,Master,Mother,Private,Private,1720000,3,3,3,2,2.5,3,3,3,0.5,4,3,2.85,Yes,No,High
1056,2018,3,mAlE,18,18,BKK,Urban,Home,36,Wifi,15000,High School,BKK,BKK10,2,2,3.25,2.5,4,Parents,Together,Bachelor,Master,Father,Freelance,Business,1870000,1.5,2,3.5,0.5,1.5,1.5,1.5,1.5,1,1,2.5,2.07,No,No,Medium
1057,2018,2,Male,18,18,BKK,Urban,Home,42,WIFI,9000,Vocational School,BKK,BKK8,3,3.25,2.75,3.25,3,Parents,Together,Bachelor,Bachelor,Father,Public,Freelance,770000,2.5,2.5,2,1.5,2,1.5,2.5,2.5,1,2.5,3,2.46,No,No,High
1058,2018,2,Male,18,18,BKK,Urban,Apartment,61,Wifi,106000,High School,BKK,BKK10,3.25,2.75,3.25,3,4,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1020000,3,3,2.5,2,3,2,3,2.5,2.5,2.5,4,2.85,No,No,High
1059,,2,Female,18,0,S,Urban,Home,30,Mobile,10000,High School,S,S9,1.75,1.75,1.75,2,3,Parents,Together,HighSchool,HighSchool,Mother,Public,Private,430000,1.5,1.5,2,0,1,0,1.5,2,0.5,1,3,1.59,No,No,Medium
1060,2018,2,Female,18,18,BKK,Urban,Home,60,Wifi,8000,Vocational School,BKK,BKK7,3.25,3.5,3,3.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,980000,2.5,2.5,2,1,2.5,2,2.5,2.5,1.5,2.5,1.5,2.26,No,Yes,No
1061,2018,3,Male,18,0,S,Rural,Apartment,68,Mobile,9000,Vocational School,S,S10,1.5,2,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,1110000,1,0,1,0,0.5,1,1,1.5,0,1.5,2.5,1.57,No,No,Medium
1062,2018,3,Female,18,3,E,Rural,Apartment,41,Wifi,15000,High School,E,E10,2.25,1.75,1.75,2.5,2,Alone,Apart,Bachelor,Bachelor,Mother,Public,Public,1600000,2,2.5,2.5,1,1,1.5,2,2,0,1.5,3,2.05,No,No,No
1063,2018,2,mAlE,18,18,BKK,,Home,45,wIFI,11000,Vocational School,BKK,BKK10,1.75,1.75,2.25,2,4,Parents,Together,HighSchool,Bachelor,Father,Private,Private,550000,1.5,1.5,2.5,0.5,2,1,1.5,1.5,0.5,1.5,3,1.84,No,No,Low
1064,2018,2,mAlE,18,18,BKK,Urban,Home,49,WIFI,15000,High School,BKK,BKK8,1.5,1.75,2,1.5,2,Mom or Dad,Apart,Master,Bachelor,Father,Public,Public,1800000,1.5,1.5,1,0.5,0.5,2,2,1.5,1.5,2,2,1.79,No,No,Medium
1065,2018,1,mAlE,18,18,BKK,Urban,Apartment,17,WIFI,15000,Vocational School,BKK,BKK1,3,3.25,2.5,3.25,3,Alone,Together,Bachelor,Master,Father,Public,Freelance,1850000,2.5,2,2.5,1.5,3.5,4,3,2.5,2.5,3,3,3.01,No,No,Medium
1066,2018,2,mAlE,18,18,BKK,Urban,Home,17,Wifi,15000,Vocational School,BKK,BKK1,3.25,2.75,3,3,3,Parents,Together,Bachelor,Bachelor,Father,Private,Private,860000,2.5,2,1.5,2,3,2,3,2.5,2.5,3,2.5,2.54,No,No,High
1067,2018,,Male,18,18,BKK,Urban,Home,8,Mobile,12000,High School,BKK,BKK3,1.5,1.75,3,2.75,3,Mom or Dad,Apart,Master,Bachelor,Father,Private,Private,720000,1.5,2,2.5,0.5,2.5,2,2,1.5,0.5,1.5,1,1.88,No,No,Medium
1068,2018,2,mAlE,18,0,E,Urban,Apartment,6,Mobile,5000,High School,E,E2,1.5,1.75,1.75,2,3,Alone,Together,HighSchool,Bachelor,Mother,Private,Private,560000,1,1,1.5,0.5,2,0.5,1,1,1,2.5,3,1.81,No,No,Medium
1069,2018,2,mAlE,18,18,BKK,Urban,Home,76,Wifi,12000,Vocational School,BKK,BKK2,1.75,1.75,3.25,1.75,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Public,790000,1.5,1,2,0,1,2.5,2,2,0.5,1.5,2.5,2,No,No,Medium
1070,2018,2,Male,18,0,E,Rural,Apartment,84,Wifi,15000,High School,E,E5,2,1.75,1.75,2,2,Alone,Apart,Master,Bachelor,Mother,Freelance,Private,1940000,2,1,1,1,2,1,2.5,2,1.5,1.5,3.5,2.07,No,No,Low
1071,2018,3,,18,0,S,Rural,Apartment,45,Wifi,13000,High School,S,S9,1.75,1.75,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Freelance,810000,1.5,1,2.5,1,1,1,1,1.5,1,1,1,1.74,No,No,Low
1072,2018,2,Male,18,18,BKK,Urban,Home,53,Wifi,8000,Vocational School,BKK,BKK4,2.25,2,1.75,2.5,3,Parents,Together,Master,Bachelor,Mother,Public,Public,970000,2,2,1.5,0.5,1,2,2,2.5,2,2.5,2,2.16,No,No,Low
1073,2018,2,Female,18,18,BKK,Urban,Home,16,WIFI,10000,Vocational School,BKK,BKK4,1.5,1.75,1.75,2.75,4,Parents,Together,Bachelor,Bachelor,Father,Public,Private,780000,1,1,2.5,0,1.5,0,1,0.5,0.5,1,1.5,1.47,No,No,Medium
1074,2018,3,Female,18,3,NE,Rural,Apartment,66,wIFI,15000,High School,NE,NE8,3.25,2.75,3,3.75,2,Alone,Apart,Master,Bachelor,Mother,Private,Private,1900000,3,2.5,3.5,2,1.5,2,3.5,3.5,3,4,2.5,2.91,No,No,No
1075,2018,2,Female,19,19,BKK,Urban,Home,52,Wifi,13000,Vocational School,BKK,BKK3,2.5,2.5,2.5,2,3,Parents,Together,Master,Master,Father,Private,Public,840000,2,2.5,3,1,2,1.5,2,3,2,2.5,3.5,2.53,No,No,High
1076,2018,2,Male,18,18,BKK,Urban,Home,67,Mobile,15000,High School,BKK,BKK2,3.25,3.25,3.25,3.5,2,Mom or Dad,Apart,Master,Bachelor,Mother,Private,Private,2490000,3,2.5,2.5,2,3,2,3.5,3.5,1.5,3.5,2,2.92,No,No,High
1077,2018,2,mAlE,18,3,BKK,Urban,Home,6,Mobile,13000,Vocational School,BKK,BKK6,2.5,3,2.75,2,3,Parents,Together,Master,Bachelor,Father,Private,Public,1010000,2,2,2.5,1.5,2,3,2.5,2,1,2.5,4,2.62,No,No,Low
1078,2018,2,Male,18,0,E,Rural,Apartment,37,Wifi,13000,High School,BKK,BKK10,3.25,3.75,3,3.5,4,Roommates,Together,Bachelor,Bachelor,Father,Business,Private,1590000,3,2.5,2.5,2,2.5,4,2.5,3,2,3,4,3.02,Yes,No,Medium
1079,2018,1,Female,19,19,BKK,Urban,Home,53,WIFI,15000,Vocational School,BKK,BKK6,2.75,3,2.75,3.25,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,2010000,3,3,3,2,2.5,1,4,3,3,3.5,2,3.01,No,No,Medium
1080,2018,3,Female,18,0,NE,Urban,Apartment,77,Wifi,12000,Vocational School,NE,NE7,2.5,2.75,2.25,2,2,Alone,Apart,Bachelor,Master,Mother,Public,Private,1490000,2.5,2.5,3,2,3.5,2.5,3,2,2.5,2.5,1.5,2.79,Yes,No,High
1081,2018,2,Female,18,3,BKK,Urban,Home,59,Wifi,13000,High School,BKK,BKK9,3,3.5,3.5,2.75,3,Relatives,Apart,Bachelor,Bachelor,Mother,Freelance,Private,620000,2.5,3,3.5,1.5,2.5,0.5,2.5,3.5,1.5,3,2.5,2.56,No,No,High
1082,2018,3,,18,0,S,Urban,Apartment,68,Wifi,15000,Vocational School,S,S4,3.5,3,3.75,3,3,Alone,Together,Master,Bachelor,Father,Public,Business,810000,2.5,2.5,2,2,3,2,2.5,2.5,1.5,2.5,3,2.48,No,No,Medium
1083,2018,2,mAlE,18,0,,Urban,Apartment,26,Mobile,10000,High School,E,E3,1.5,1.75,1.75,1.75,2,Alone,Apart,Master,Bachelor,Mother,Freelance,Private,1090000,1,0,0,0,0.5,0.5,0.5,1,1.5,1,2,1.36,No,No,Medium
1084,2018,2,,18,3,BKK,Urban,Home,99,Wifi,13000,Vocational School,BKK,BKK5,2.5,2.75,2.25,2,3,Parents,Together,Bachelor,Bachelor,Father,Private,Business,1050000,2.5,3,2.5,1.5,3,2,2,3.5,2,2,4,2.69,No,No,High
1085,,,Female,,18,BKK,Urban,Home,7,WIFI,13000,Vocational School,BKK,BKK5,2.25,2.75,2,2.25,2,Mom or Dad,Apart,Master,Bachelor,Mother,Private,Freelance,720000,2,1.5,2.5,1,2,1,1.5,1.5,1.5,2,0,1.79,No,No,Low
1086,2018,2,Female,18,18,BKK,Urban,Home,17,Wifi,92000,High School,BKK,BKK10,1.5,1.75,1.75,1.75,4,Parents,Together,HighSchool,HighSchool,Mother,Public,Private,470000,1.5,2.5,3,1,3,1,2.5,2,0.5,1.5,1,1.99,No,No,Medium
1087,2018,3,Female,18,3,BKK,Urban,Home,23,Mobile,6000,High School,BKK,BKK7,3.25,2.75,3.5,2,4,Parents,Together,Vocational,Bachelor,Mother,Private,Public,370000,3.5,3,3.5,2.5,3.5,3.5,3.5,3.5,3,3,2,3.24,Yes,Yes,Medium
1088,2018,3,Male,18,18,BKK,Urban,,13,Wifi,13000,High School,BKK,BKK7,2.5,2,2.25,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,810000,2.5,3,4,2,2.5,2.5,3.5,3,1,2,1.5,2.63,No,No,High
1089,2018,2,Female,18,0,E,Urban,Apartment,76,Mobile,4000,High School,E,E2,2.75,3.25,2.25,3,3,Roommates,Together,Bachelor,HighSchool,Mother,Business,Private,430000,2.5,2,2.5,1.5,2.5,1,3,3,1.5,2,3.5,2.43,No,No,No
1090,2018,2,Male,18,18,BKK,Urban,Home,65,WIFI,10000,High School,BKK,BKK7,2.25,2.5,2.25,2.75,3,Parents,Together,Master,Master,Father,Public,Public,660000,1.5,0.5,1.5,0,0,2,2,1.5,1,2,3.5,1.93,No,No,No
1091,2018,3,Female,18,0,E,Urban,Apartment,32,Wifi,8000,High School,BKK,BKK10,1.75,1.75,1.75,1.75,3,Alone,Together,Bachelor,Bachelor,Mother,Public,Business,930000,1.5,1.5,1.5,1,2,1.5,2,0.5,2,2,2.5,1.98,No,No,Medium
1092,2018,2,Male,18,18,BKK,Urban,Home,87,Wifi,14000,Vocational School,BKK,BKK7,1.75,1.75,1.75,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,1140000,1,1,1,0,1,0.5,1.5,1,0.5,1,2.5,1.42,No,No,No
1093,2018,3,Female,18,3,NE,Rural,Apartment,52,Wifi,15000,High School,NE,NE3,2.5,2.25,2.25,3,3,Alone,Together,Bachelor,Bachelor,Mother,Freelance,Private,980000,2.5,3,3,2,3.5,2.5,2.5,3,3,3,1.5,2.88,No,No,High
1094,,2,Female,18,0,,Rural,Apartment,101,Wifi,14000,High School,E,E6,3.25,3,2.25,3.75,4,Alone,Together,Bachelor,Master,Mother,Public,Public,1560000,3,3,4,2.5,3,3,3.5,3.5,4,2.5,2.5,3.26,No,No,Low
1095,2018,2,Female,18,18,BKK,Urban,Home,42,Wifi,15000,Vocational School,BKK,BKK1,1.75,1.75,3,2.25,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Public,1000000,1.5,1.5,2,0.5,1,1,2,1.5,1.5,2,4,1.91,No,No,Medium
1096,2018,3,Male,19,0,E,Rural,,88,Mobile,7000,High School,E,E6,2.75,3,1.5,2.25,4,Roommates,Together,Bachelor,Master,Father,Public,Private,790000,2.5,2.5,2,2,4,1,2.5,2.5,3,2.5,3,2.87,No,No,High
1097,2018,3,mAlE,18,3,E,Urban,Apartment,85,wIFI,10000,Vocational School,E,E6,1.5,1.75,1.75,2,3,Roommates,Together,Bachelor,Master,Father,Private,Freelance,1140000,1.5,1,1.5,0.5,1,1,2,2,1,1,2,1.62,No,No,Low
1098,2018,1,Female,18,3,BKK,Urban,Home,85,Mobile,15000,Vocational School,BKK,BKK7,3.25,3.5,3.5,3.5,5,Parents,Together,Master,Master,Father,Freelance,Business,3380000,3,3,3.5,1.5,2,3.5,4,3.5,4,2.5,3.5,3.3,No,No,Low
1099,2018,3,Female,18,0,E,Rural,Apartment,28,WIFI,15000,Vocational School,E,E5,3.5,3,3.25,1.5,3,Alone,Apart,Master,Bachelor,Mother,Freelance,Business,4080000,3.5,4,4,3,3,4,4,4,3.5,4,3,3.74,Yes,No,Medium
1100,2018,2,Male,18,18,BKK,Urban,Home,64,Wifi,15000,Vocational School,BKK,BKK10,2.25,2.25,2.5,2.5,3,Parents,Together,Bachelor,Master,Mother,Public,Private,1890000,2,1.5,2,1,1.5,2.5,2.5,2.5,1.5,3,1,2.21,No,Yes,Medium
1101,2018,3,mAlE,18,18,BKK,Urban,Home,34,WIFI,14000,High School,BKK,BKK7,3.5,3.25,3.75,4,4,Parents,Together,Bachelor,Bachelor,Father,Freelance,Private,670000,3,2,2.5,2,3.5,2,3,3.5,2.5,2.5,1,2.59,No,No,High
1102,2018,2,mAlE,18,18,,Urban,Home,15,Wifi,13000,Vocational School,BKK,BKK10,2.25,1.75,2.5,2.75,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,780000,2,1,1,1.5,1.5,2.5,2.5,1.5,1.5,2.5,0.5,1.9,No,No,Low
1103,,3,Female,18,0,E,Urban,Home,29,Wifi,15000,High School,E,E2,2.5,2,3,3.25,3,Parents,Together,Bachelor,Bachelor,Father,Public,Private,1870000,2.5,2,2,1,1,2.5,2,3,2.5,3.5,2.5,2.59,No,No,High
1104,2018,2,Male,18,0,NE,Urban,Apartment,32,Mobile,5000,High School,NE,NE2,3,3.5,3,2.5,4,Alone,Together,Master,Bachelor,Father,Freelance,Public,580000,2.5,2,2.5,1.5,2,2.5,2.5,3,2,3,2.5,2.68,No,No,High
1105,2018,,Female,18,18,BKK,Urban,,18,Wifi,8000,High School,BKK,BKK3,2.25,2,3,2.75,3,Parents,Together,HighSchool,Bachelor,Father,Private,Public,310000,1.5,1.5,2,1,2,1,2,1.5,1,1,3,1.96,No,No,Medium
1106,2018,2,Male,18,18,BKK,Urban,Apartment,20,Wifi,13000,High School,BKK,BKK5,3,3,2.75,2,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,820000,3,3,3,2,3.5,3.5,2.5,4,1.5,3,2,3.08,No,No,High
1107,,2,Female,18,18,BKK,Urban,Home,25,Wifi,9000,High School,BKK,BKK5,2,2.25,2.25,3.25,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Private,970000,2,3,3.5,1.5,2.5,1,2,2,1.5,3,2.5,2.49,No,No,High
1108,2018,2,Female,18,0,E,Rural,Apartment,13,Mobile,6000,High School,E,E7,2.25,2.5,2.5,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Freelance,Private,670000,2,2,2.5,1,1.5,1.5,2.5,1.5,2,2,3.5,2.39,No,No,Medium
1109,2018,3,Female,18,18,,Urban,Home,65,Wifi,7000,High School,BKK,BKK6,2.75,3,2.25,1.5,2,Mom or Dad,Apart,Bachelor,Master,Mother,Private,Public,790000,2.5,3,3.5,1.5,3,0.5,2.5,2.5,3,3,1,2.58,No,Yes,High
1110,2018,3,mAlE,18,18,BKK,Urban,Home,30,WIFI,9000,High School,BKK,BKK7,2.25,2.75,2.5,2.5,3,Mom or Dad,Apart,Bachelor,Bachelor,Mother,Private,Private,1060000,2,1.5,2,1,2.5,0.5,3,2.5,1.5,2,2.5,2.16,No,No,Low
1111,2018,3,Female,18,18,BKK,Urban,Home,36,Wifi,15000,High School,BKK,BKK3,3.5,3.25,3.75,4,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Business,2930000,3.5,3,3.5,2.5,3,4,4,3,3.5,4,2.5,3.47,No,No,Low
1112,2018,2,Male,18,0,S,Rural,,59,Mobile,6000,High School,BKK,BKK9,2,2,2,2.25,3,Alone,Together,Bachelor,Bachelor,Father,Private,Private,680000,2,1,1.5,1,2.5,1,2.5,2,1,2.5,1.5,2.21,No,No,Low
1113,2018,2,Female,18,0,E,Urban,Apartment,35,Mobile,15000,High School,E,E8,2,1.75,2,2,3,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Private,610000,1.5,1.5,1.5,0,2,1,2,1,1,2.5,3,1.8,No,No,No
1114,2018,2,Female,18,18,BKK,Urban,Home,59,WIFI,10000,Vocational School,BKK,BKK2,1.75,1.75,2.25,1.75,3,Parents,Together,Bachelor,Master,Mother,Private,Private,1150000,1.5,1.5,3,0.5,1.5,4,2,2,1,2,2,2.25,No,No,Low
1115,2018,2,Male,20,20,BKK,Urban,Apartment,14,Mobile,15000,High School,BKK,BKK4,1.75,2,2.25,1.75,3,Alone,Together,Bachelor,Bachelor,Father,Private,Freelance,620000,1.5,1,1,0.5,1,1,1.5,1.5,1,2,1.5,1.57,No,No,No
1116,2018,2,mAlE,19,19,BKK,Urban,Home,25,Wifi,15000,High School,BKK,BKK2,2,2,1.75,1.75,3,Parents,Together,Master,Bachelor,Mother,Private,Freelance,740000,1.5,1,1,1,2,1,2,1,1,0.5,3,1.91,No,No,Medium
1117,2018,2,Female,18,3,BKK,Urban,Home,51,Wifi,11000,Vocational School,BKK,BKK9,1.75,1.75,1.75,3,4,Parents,Together,Bachelor,Bachelor,Mother,Private,Public,990000,1.5,1,1.5,1,1.5,2,1,1.5,1.5,1,3,1.81,No,No,Low
1118,2018,3,Female,18,18,BKK,Urban,Home,48,Wifi,11000,High School,BKK,BKK2,2,1.75,1.75,2.25,3,Parents,Together,Bachelor,Bachelor,Mother,Public,Private,1020000,2,2,2,1,1,2,1.5,2.5,0,2.5,1,1.84,No,No,Low
