Student_ID,Year_of_Entry,TCAS_channels,Years_Living_in_BKK,Hometown_REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses,Type_of_prior_school,Prior_School_Province_REGION,School_name,Math,Physics,Chemistry,Biology,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother_job,father_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry.1,Statistics,Computer_Programming,Thermodynamics,Engineering_Materials,Engineering_Drawing,University_GPAx_1st_year,Scholarship_Excellent_Performance,Scholarship_Financial_Aid,Participation_on_Activities
1017,2018.0,2.0,3.0,E,Urban,Apartment,51,wifi,14000,High School,E,E4,2.0,2.5,1.75,1.75,3,Alone,Together,Master,Bachelor,Father,Freelance,Business,1660000,2.0,2.0,2.0,1.5,3.0,0.5,2.5,2.5,1.0,2.0,3.5,2.3,No,No,Low
1018,2018.0,1.0,18.0,BKK,Urban,Home,25,wifi,15000,Vocational School,BKK,BKK4,3.25,2.75,3.0,1.75,3,Parents,Together,Bachelor,Bachelor,Father,Business,Business,2630000,3.5,3.5,4.0,2.5,4.0,3.5,4.0,4.0,2.5,4.0,3.0,3.59,No,No,No
1019,2018.0,2.0,18.0,BKK,Urban,Home,78,wifi,10000,High School,BKK,BKK9,1.5,2.0,1.75,1.75,4,Parents,Together,Doctoral,Master,Father,Public,Private,1200000,1.5,1.0,0.5,0.5,0.5,2.5,1.5,1.0,0.0,2.5,4.0,1.71,No,No,High
1021,2018.0,2.0,0.0,E,Rural,Apartment,71,wifi,11000,High School,E,E4,2.5,2.0,2.5,2.25,4,Alone,Together,Primary,Primary,Mother,Public,Private,440000,2.5,2.0,3.0,1.5,2.0,2.0,3.0,3.0,0.5,3.5,2.0,2.49,No,No,Low
1022,2018.0,1.0,18.0,BKK,Urban,Home,120,wifi,7000,Vocational School,BKK,BKK4,3.5,3.75,3.5,4.0,3,Parents,Together,Bachelor,Master,Mother,Public,Business,620000,3.0,2.5,3.0,2.0,3.0,3.5,3.0,3.0,2.0,3.5,1.5,2.99,No,No,High
1023,2018.0,2.0,3.0,BKK,Urban,Home,5,wifi,12000,High School,BKK,BKK7,3.0,2.5,3.5,2.0,3,Parents,Together,Bachelor,Bachelor,Mother,Freelance,Freelance,1420000,3.0,2.5,3.5,2.0,2.5,2.0,3.0,3.0,3.0,3.5,4.0,3.14,No,Yes,Medium
1024,2018.0,2.0,0.0,E,Urban,Apartment,61,wifi,9000,High School,E,E4,2.0,2.5,2.25,1.75,3,Roommates,Apart,Master,Master,Father,Freelance,Private,1040000,2.0,2.0,3.0,0.5,1.5,0.5,2.0,2.0,2.5,2.5,4.0,2.27,No,No,High
1026,2018.0,2.0,3.0,BKK,Urban,Home,20,mobile,9000,Vocational School,BKK,BKK1,2.0,1.75,2.5,2.5,3,Parents,Together,Doctoral,Doctoral,Father,Public,Private,1030000,2.0,1.0,1.0,1.5,3.0,3.0,2.0,2.0,1.0,2.5,3.0,2.17,No,No,Medium
1027,2018.0,2.0,18.0,BKK,Urban,Home,63,wifi,9000,Vocational School,BKK,BKK10,1.5,2.5,1.75,2.0,3,Parents,Together,Doctoral,Master,Father,Freelance,Public,1040000,1.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,0.5,3.0,1.0,1.95,No,No,Medium
1028,2018.0,2.0,3.0,E,Urban,Apartment,87,wifi,15000,High School,E,E7,2.25,2.5,2.5,2.5,4,Roommates,Together,Doctoral,Doctoral,Father,Private,Private,1900000,2.0,2.0,2.5,1.0,1.5,2.0,3.0,2.0,2.0,1.5,1.5,2.33,No,No,High
1030,2018.0,3.0,0.0,E,Urban,Apartment,20,wifi,8000,High School,BKK,BKK7,2.75,2.25,3.0,3.0,4,Alone,Together,Bachelor,Master,Father,Private,Business,990000,2.0,1.0,1.5,1.5,2.5,1.5,2.5,2.0,1.0,1.5,1.5,2.17,No,No,Medium
1031,2018.0,3.0,18.0,BKK,Urban,Home,59,wifi,9000,High School,BKK,BKK2,2.75,2.75,3.0,3.25,4,Parents,Together,Vocational,High School,Father,Public,Private,420000,2.5,3.0,3.5,1.0,1.5,2.0,3.0,3.0,2.5,3.0,2.5,2.75,No,No,Medium
1032,2018.0,2.0,0.0,E,Rural,Apartment,25,wifi,15000,Vocational School,E,E4,2.75,3.25,2.75,1.5,4,Alone,Together,Master,Doctoral,Father,Private,Business,3200000,2.5,3.5,4.0,2.5,3.0,2.5,2.0,2.5,1.0,2.5,3.0,2.8,No,No,High
1033,2018.0,2.0,19.0,BKK,Urban,Apartment,36,mobile,13000,High School,BKK,BKK8,3.0,3.25,3.25,3.5,3,Alone,Together,Bachelor,Bachelor,Father,Public,Business,500000,3.0,2.5,2.0,2.0,3.5,2.0,3.5,3.0,2.0,3.0,3.5,2.8,No,No,Low
1036,2018.0,2.0,18.0,BKK,Urban,Apartment,5,wifi,15000,Vocational School,BKK,BKK7,3.0,2.75,3.25,2.75,4,Alone,Together,Doctoral,Doctoral,Mother,Freelance,Private,3020000,3.0,2.0,3.0,2.0,2.5,3.5,3.5,3.5,3.0,3.5,3.0,3.1,Yes,No,Medium
1040,2018.0,3.0,18.0,BKK,Urban,Home,75,wifi,6000,High School,BKK,BKK4,2.25,2.25,2.75,2.75,2,Mom or Dad,Apart,High School,High School,Mother,Freelance,Private,520000,2.0,2.0,3.0,1.5,2.5,2.0,2.0,2.0,1.0,2.0,2.5,2.5,No,Yes,Low
1041,2018.0,1.0,19.0,BKK,Urban,Home,31,wifi,10000,Vocational School,BKK,BKK2,3.25,3.0,2.75,3.0,4,Parents,Together,Bachelor,Bachelor,Father,Private,Public,1180000,3.0,3.0,3.0,2.0,3.0,2.0,2.5,3.0,2.5,3.5,1.0,2.9,No,No,Medium
1045,2018.0,1.0,18.0,BKK,Urban,Home,46,wifi,8000,Vocational School,BKK,BKK2,1.75,2.25,1.75,2.25,4,Parents,Together,Bachelor,Vocational,Father,Private,Private,520000,1.5,1.0,1.5,0.5,1.0,1.0,1.5,1.0,1.0,2.0,1.5,1.69,No,No,No
1046,2018.0,3.0,18.0,BKK,Urban,Apartment,47,wifi,15000,High School,BKK,BKK7,2.25,1.75,3.0,2.75,4,Alone,Together,Bachelor,Master,Mother,Private,Private,780000,2.0,2.0,2.5,1.5,2.0,1.0,1.0,2.0,1.0,2.0,2.5,2.12,No,No,No
1047,2018.0,2.0,19.0,BKK,Urban,Home,64,wifi,11000,Vocational School,BKK,BKK1,2.75,3.0,2.75,2.25,4,Parents,Together,Master,Master,Father,Private,Private,910000,2.0,1.5,2.0,1.0,2.0,1.0,2.5,1.5,0.5,1.5,3.0,2.19,No,No,Medium
1048,2018.0,3.0,0.0,NE,Urban,Apartment,73,mobile,13000,High School,BKK,BKK6,2.75,3.25,3.0,2.5,3,Alone,Together,Vocational,Vocational,Father,Freelance,Public,530000,2.5,3.0,3.5,1.5,2.5,2.5,2.5,2.5,2.0,3.0,4.0,2.74,No,No,High
1049,2018.0,3.0,3.0,S,Urban,Apartment,36,mobile,13000,High School,S,S1,1.75,1.75,1.75,1.75,4,Alone,Together,Bachelor,Bachelor,Father,Private,Freelance,560000,1.5,0.5,2.0,0.5,1.0,1.0,2.0,1.5,0.0,1.5,2.5,1.86,No,No,High
1050,2018.0,2.0,0.0,E,Urban,Apartment,26,wifi,10000,High School,E,E2,3.25,3.0,3.0,3.25,3,Alone,Together,Master,Master,Father,Business,Public,1160000,3.0,3.0,4.0,2.0,3.0,2.0,3.5,3.5,1.0,2.0,2.0,2.76,Yes,No,Low
1051,2018.0,1.0,3.0,BKK,Urban,Home,88,wifi,15000,Vocational School,BKK,BKK10,3.25,1.75,3.25,1.75,3,Mom or Dad,Apart,Bachelor,Master,Mother,Business,Freelance,2010000,3.0,3.0,3.0,2.0,2.0,4.0,3.5,3.0,1.0,3.0,2.5,2.97,No,No,Medium
1052,2018.0,2.0,18.0,BKK,Urban,Home,64,mobile,4000,Vocational School,BKK,BKK1,3.5,3.75,3.5,3.75,4,Parents,Together,Primary,Primary,Father,Business,Public,400000,3.0,3.0,4.0,2.5,3.0,1.5,4.0,3.0,2.5,2.5,1.5,2.97,Yes,No,High
1053,2018.0,2.0,18.0,BKK,Urban,Home,36,wifi,14000,High School,BKK,BKK9,2.25,1.75,1.5,1.75,3,Parents,Together,Bachelor,Vocational,Father,Public,Freelance,1620000,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,0.5,2.5,3.5,2.06,No,No,No
1054,2018.0,2.0,0.0,E,Urban,Apartment,84,wifi,15000,High School,E,E8,3.0,3.5,3.25,3.0,4,Roommates,Together,Bachelor,Bachelor,Father,Freelance,Freelance,930000,2.5,3.0,3.5,1.5,2.0,2.0,2.5,3.0,2.0,2.0,2.0,2.5,No,No,High
1055,2018.0,3.0,0.0,E,Urban,Apartment,84,wifi,14000,Vocational School,E,E9,3.5,4.0,1.5,3.5,4,Alone,Together,Master,Bachelor,Mother,Public,Business,1720000,3.0,3.0,3.0,2.0,2.5,3.0,3.0,3.0,0.5,4.0,3.0,2.85,Yes,No,No
1056,2018.0,3.0,18.0,BKK,Urban,Home,36,wifi,15000,High School,BKK,BKK10,2.0,2.0,3.25,2.5,4,Parents,Together,Doctoral,Doctoral,Father,Private,Freelance,1870000,1.5,2.0,3.5,0.5,1.5,1.5,1.5,1.5,1.0,1.0,2.5,2.07,No,No,Low
1057,2018.0,2.0,18.0,BKK,Urban,Home,42,wifi,9000,Vocational School,BKK,BKK8,3.0,3.25,2.75,3.25,3,Parents,Together,Doctoral,Master,Father,Freelance,Public,770000,2.5,2.5,2.0,1.5,2.0,1.5,2.5,2.5,1.0,2.5,3.0,2.46,No,No,High
1059,2018.0,2.0,0.0,S,Urban,Home,30,mobile,10000,High School,S,S9,1.75,1.75,1.75,2.0,3,Parents,Together,Vocational,High School,Mother,Freelance,Private,430000,1.5,1.5,2.0,0.0,1.0,0.0,1.5,2.0,0.5,1.0,3.0,1.59,No,No,Medium
1060,2018.0,2.0,18.0,BKK,Urban,Home,60,wifi,8000,Vocational School,BKK,BKK7,3.25,3.5,3.0,3.75,3,Parents,Together,Master,Bachelor,Father,Public,Business,980000,2.5,2.5,2.0,1.0,2.5,2.0,2.5,2.5,1.5,2.5,1.5,2.26,No,Yes,Medium
1061,2018.0,3.0,0.0,S,Rural,Apartment,68,mobile,9000,Vocational School,S,S10,1.5,2.0,1.75,1.75,3,Alone,Together,Doctoral,Doctoral,Father,Private,Public,1110000,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.5,0.0,1.5,2.5,1.57,No,No,Medium
1062,2018.0,3.0,3.0,E,Rural,Apartment,41,wifi,15000,High School,E,E10,2.25,1.75,1.75,2.5,2,Alone,Apart,Doctoral,Doctoral,Mother,Business,Business,1600000,2.0,2.5,2.5,1.0,1.0,1.5,2.0,2.0,0.0,1.5,3.0,2.05,No,No,Medium
1063,2018.0,2.0,18.0,BKK,Urban,Home,45,wifi,11000,Vocational School,BKK,BKK10,1.75,1.75,2.25,2.0,4,Parents,Together,Vocational,Vocational,Father,Freelance,Freelance,550000,1.5,1.5,2.5,0.5,2.0,1.0,1.5,1.5,0.5,1.5,3.0,1.84,No,No,Medium
1064,2018.0,2.0,18.0,BKK,Urban,Home,49,wifi,15000,High School,BKK,BKK8,1.5,1.75,2.0,1.5,2,Mom or Dad,Apart,Bachelor,Master,Father,Freelance,Freelance,1800000,1.5,1.5,1.0,0.5,0.5,2.0,2.0,1.5,1.5,2.0,2.0,1.79,No,No,Medium
1065,2018.0,1.0,18.0,BKK,Urban,Apartment,17,wifi,15000,Vocational School,BKK,BKK1,3.0,3.25,2.5,3.25,3,Alone,Together,Master,Doctoral,Father,Public,Freelance,1850000,2.5,2.0,2.5,1.5,3.5,4.0,3.0,2.5,2.5,3.0,3.0,3.01,No,No,High
1066,2018.0,2.0,18.0,BKK,Urban,Home,17,wifi,15000,Vocational School,BKK,BKK1,3.25,2.75,3.0,3.0,3,Parents,Together,Doctoral,Doctoral,Father,Business,Freelance,860000,2.5,2.0,1.5,2.0,3.0,2.0,3.0,2.5,2.5,3.0,2.5,2.54,No,No,Medium
1068,2018.0,2.0,0.0,E,Urban,Apartment,6,mobile,5000,High School,E,E2,1.5,1.75,1.75,2.0,3,Alone,Together,Primary,Primary,Mother,Public,Freelance,560000,1.0,1.0,1.5,0.5,2.0,0.5,1.0,1.0,1.0,2.5,3.0,1.81,No,No,Medium
1069,2018.0,2.0,18.0,BKK,Urban,Home,76,wifi,12000,Vocational School,BKK,BKK2,1.75,1.75,3.25,1.75,3,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Private,Freelance,790000,1.5,1.0,2.0,0.0,1.0,2.5,2.0,2.0,0.5,1.5,2.5,2.0,No,No,Low
1070,2018.0,2.0,0.0,E,Rural,Apartment,84,wifi,15000,High School,E,E5,2.0,1.75,1.75,2.0,2,Alone,Apart,Master,Master,Mother,Private,Public,1940000,2.0,1.0,1.0,1.0,2.0,1.0,2.5,2.0,1.5,1.5,3.5,2.07,No,No,High
1071,2018.0,3.0,0.0,S,Rural,Apartment,45,wifi,13000,High School,S,S9,1.75,1.75,1.75,1.75,3,Alone,Together,Master,Doctoral,Father,Freelance,Freelance,810000,1.5,1.0,2.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.74,No,No,Medium
1072,2018.0,2.0,18.0,BKK,Urban,Home,53,wifi,8000,Vocational School,BKK,BKK4,2.25,2.0,1.75,2.5,3,Parents,Together,Master,Bachelor,Mother,Freelance,Freelance,970000,2.0,2.0,1.5,0.5,1.0,2.0,2.0,2.5,2.0,2.5,2.0,2.16,No,No,High
1073,2018.0,2.0,18.0,BKK,Urban,Home,16,wifi,10000,Vocational School,BKK,BKK4,1.5,1.75,1.75,2.75,4,Parents,Together,Master,Master,Father,Public,Business,780000,1.0,1.0,2.5,0.0,1.5,0.0,1.0,0.5,0.5,1.0,1.5,1.47,No,No,Medium
1074,2018.0,3.0,3.0,NE,Rural,Apartment,66,wifi,15000,High School,NE,NE8,3.25,2.75,3.0,3.75,2,Alone,Apart,Bachelor,Vocational,Mother,Freelance,Freelance,1900000,3.0,2.5,3.5,2.0,1.5,2.0,3.5,3.5,3.0,4.0,2.5,2.91,No,No,No
1075,2018.0,2.0,19.0,BKK,Urban,Home,52,wifi,13000,Vocational School,BKK,BKK3,2.5,2.5,2.5,2.0,3,Parents,Together,Bachelor,Bachelor,Father,Freelance,Freelance,840000,2.0,2.5,3.0,1.0,2.0,1.5,2.0,3.0,2.0,2.5,3.5,2.53,No,No,Low
1076,2018.0,2.0,18.0,BKK,Urban,Home,67,mobile,15000,High School,BKK,BKK2,3.25,3.25,3.25,3.5,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Public,Private,2490000,3.0,2.5,2.5,2.0,3.0,2.0,3.5,3.5,1.5,3.5,2.0,2.92,No,No,Low
1077,2018.0,2.0,3.0,BKK,Urban,Home,6,mobile,13000,Vocational School,BKK,BKK6,2.5,3.0,2.75,2.0,3,Parents,Together,Master,Master,Father,Business,Business,1010000,2.0,2.0,2.5,1.5,2.0,3.0,2.5,2.0,1.0,2.5,4.0,2.62,No,No,High
1078,2018.0,2.0,0.0,E,Rural,Apartment,37,wifi,13000,High School,BKK,BKK10,3.25,3.75,3.0,3.5,4,Roommates,Together,Master,Bachelor,Father,Public,Freelance,1590000,3.0,2.5,2.5,2.0,2.5,4.0,2.5,3.0,2.0,3.0,4.0,3.02,Yes,No,High
1079,2018.0,1.0,19.0,BKK,Urban,Home,53,wifi,15000,Vocational School,BKK,BKK6,2.75,3.0,2.75,3.25,3,Parents,Together,Doctoral,Master,Father,Business,Private,2010000,3.0,3.0,3.0,2.0,2.5,1.0,4.0,3.0,3.0,3.5,2.0,3.01,No,No,Medium
1080,2018.0,3.0,0.0,NE,Urban,Apartment,77,wifi,12000,Vocational School,NE,NE7,2.5,2.75,2.25,2.0,2,Alone,Apart,Master,Master,Mother,Public,Private,1490000,2.5,2.5,3.0,2.0,3.5,2.5,3.0,2.0,2.5,2.5,1.5,2.79,Yes,No,Low
1081,2018.0,2.0,3.0,BKK,Urban,Home,59,wifi,13000,High School,BKK,BKK9,3.0,3.5,3.5,2.75,3,Relatives,Apart,Doctoral,Doctoral,Mother,Private,Business,620000,2.5,3.0,3.5,1.5,2.5,0.5,2.5,3.5,1.5,3.0,2.5,2.56,No,No,Medium
1082,2018.0,3.0,0.0,S,Urban,Apartment,68,wifi,15000,Vocational School,S,S4,3.5,3.0,3.75,3.0,3,Alone,Together,Master,Master,Father,Public,Business,810000,2.5,2.5,2.0,2.0,3.0,2.0,2.5,2.5,1.5,2.5,3.0,2.48,No,No,High
1084,2018.0,2.0,3.0,BKK,Urban,Home,99,wifi,13000,Vocational School,BKK,BKK5,2.5,2.75,2.25,2.0,3,Parents,Together,Master,Master,Father,Freelance,Public,1050000,2.5,3.0,2.5,1.5,3.0,2.0,2.0,3.5,2.0,2.0,4.0,2.69,No,No,High
1087,2018.0,3.0,3.0,BKK,Urban,Home,23,mobile,6000,High School,BKK,BKK7,3.25,2.75,3.5,2.0,4,Parents,Together,Bachelor,Vocational,Mother,Business,Public,370000,3.5,3.0,3.5,2.5,3.5,3.5,3.5,3.5,3.0,3.0,2.0,3.24,Yes,Yes,High
1088,2018.0,3.0,18.0,BKK,Urban,Home,13,wifi,13000,High School,BKK,BKK7,2.5,2.0,2.25,2.25,3,Parents,Together,Master,Doctoral,Father,Business,Private,810000,2.5,3.0,4.0,2.0,2.5,2.5,3.5,3.0,1.0,2.0,1.5,2.63,No,No,High
1089,2018.0,2.0,0.0,E,Urban,Apartment,76,mobile,4000,High School,E,E2,2.75,3.25,2.25,3.0,3,Roommates,Together,High School,High School,Mother,Business,Public,430000,2.5,2.0,2.5,1.5,2.5,1.0,3.0,3.0,1.5,2.0,3.5,2.43,No,No,Low
1090,2018.0,2.0,18.0,BKK,Urban,Home,65,wifi,10000,High School,BKK,BKK7,2.25,2.5,2.25,2.75,3,Parents,Together,Doctoral,Master,Father,Private,Business,660000,1.5,0.5,1.5,0.0,0.0,2.0,2.0,1.5,1.0,2.0,3.5,1.93,No,No,High
1091,2018.0,3.0,0.0,E,Urban,Apartment,32,wifi,8000,High School,BKK,BKK10,1.75,1.75,1.75,1.75,3,Alone,Together,Master,Doctoral,Mother,Public,Business,930000,1.5,1.5,1.5,1.0,2.0,1.5,2.0,0.5,2.0,2.0,2.5,1.98,No,No,High
1092,2018.0,2.0,18.0,BKK,Urban,Home,87,wifi,14000,Vocational School,BKK,BKK7,1.75,1.75,1.75,1.75,3,Parents,Together,Master,Doctoral,Father,Public,Private,1140000,1.0,1.0,1.0,0.0,1.0,0.5,1.5,1.0,0.5,1.0,2.5,1.42,No,No,High
1093,2018.0,3.0,3.0,NE,Rural,Apartment,52,wifi,15000,High School,NE,NE3,2.5,2.25,2.25,3.0,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Public,980000,2.5,3.0,3.0,2.0,3.5,2.5,2.5,3.0,3.0,3.0,1.5,2.88,No,No,Medium
1095,2018.0,2.0,18.0,BKK,Urban,Home,42,wifi,15000,Vocational School,BKK,BKK1,1.75,1.75,3.0,2.25,3,Parents,Together,Master,Bachelor,Father,Business,Public,1000000,1.5,1.5,2.0,0.5,1.0,1.0,2.0,1.5,1.5,2.0,4.0,1.91,No,No,Medium
1096,2018.0,3.0,0.0,E,Rural,Apartment,88,mobile,7000,High School,E,E6,2.75,3.0,1.5,2.25,4,Roommates,Together,Doctoral,Doctoral,Father,Private,Private,790000,2.5,2.5,2.0,2.0,4.0,1.0,2.5,2.5,3.0,2.5,3.0,2.87,No,No,Low
1097,2018.0,3.0,3.0,E,Urban,Apartment,85,wifi,10000,Vocational School,E,E6,1.5,1.75,1.75,2.0,3,Roommates,Together,Doctoral,Doctoral,Father,Public,Private,1140000,1.5,1.0,1.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.62,No,No,Low
1098,2018.0,1.0,3.0,BKK,Urban,Home,85,mobile,15000,Vocational School,BKK,BKK7,3.25,3.5,3.5,3.5,5,Parents,Together,Master,Master,Father,Public,Freelance,3380000,3.0,3.0,3.5,1.5,2.0,3.5,4.0,3.5,4.0,2.5,3.5,3.3,No,No,High
1099,2018.0,3.0,0.0,E,Rural,Apartment,28,wifi,15000,Vocational School,E,E5,3.5,3.0,3.25,1.5,3,Alone,Apart,Bachelor,Bachelor,Mother,Freelance,Freelance,4080000,3.5,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.5,4.0,3.0,3.74,Yes,No,Low
1100,2018.0,2.0,18.0,BKK,Urban,Home,64,wifi,15000,Vocational School,BKK,BKK10,2.25,2.25,2.5,2.5,3,Parents,Together,Master,Bachelor,Mother,Freelance,Freelance,1890000,2.0,1.5,2.0,1.0,1.5,2.5,2.5,2.5,1.5,3.0,1.0,2.21,No,Yes,No
1101,2018.0,3.0,18.0,BKK,Urban,Home,34,wifi,14000,High School,BKK,BKK7,3.5,3.25,3.75,4.0,4,Parents,Together,Bachelor,Master,Father,Private,Private,670000,3.0,2.0,2.5,2.0,3.5,2.0,3.0,3.5,2.5,2.5,1.0,2.59,No,No,Medium
1102,2018.0,2.0,18.0,BKK,Urban,Home,15,wifi,13000,Vocational School,BKK,BKK10,2.25,1.75,2.5,2.75,3,Parents,Together,Master,Bachelor,Father,Freelance,Freelance,780000,2.0,1.0,1.0,1.5,1.5,2.5,2.5,1.5,1.5,2.5,0.5,1.9,No,No,No
1103,2018.0,3.0,0.0,E,Urban,Home,29,wifi,15000,High School,E,E2,2.5,2.0,3.0,3.25,3,Parents,Together,Doctoral,Master,Father,Freelance,Public,1870000,2.5,2.0,2.0,1.0,1.0,2.5,2.0,3.0,2.5,3.5,2.5,2.59,No,No,Low
1104,2018.0,2.0,0.0,NE,Urban,Apartment,32,mobile,5000,High School,NE,NE2,3.0,3.5,3.0,2.5,4,Alone,Together,Bachelor,Vocational,Father,Freelance,Private,580000,2.5,2.0,2.5,1.5,2.0,2.5,2.5,3.0,2.0,3.0,2.5,2.68,No,No,High
1106,2018.0,2.0,18.0,BKK,Urban,Apartment,20,wifi,13000,High School,BKK,BKK5,3.0,3.0,2.75,2.0,3,Alone,Together,Bachelor,Bachelor,Father,Public,Business,820000,3.0,3.0,3.0,2.0,3.5,3.5,2.5,4.0,1.5,3.0,2.0,3.08,No,No,High
1107,2018.0,2.0,18.0,BKK,Urban,Home,25,wifi,9000,High School,BKK,BKK5,2.0,2.25,2.25,3.25,3,Parents,Together,Doctoral,Master,Mother,Business,Business,970000,2.0,3.0,3.5,1.5,2.5,1.0,2.0,2.0,1.5,3.0,2.5,2.49,No,No,Medium
1108,2018.0,2.0,0.0,E,Rural,Apartment,13,mobile,6000,High School,E,E7,2.25,2.5,2.5,3.5,3,Alone,Together,Bachelor,Vocational,Father,Private,Business,670000,2.0,2.0,2.5,1.0,1.5,1.5,2.5,1.5,2.0,2.0,3.5,2.39,No,No,Low
1109,2018.0,3.0,18.0,BKK,Urban,Home,65,wifi,7000,High School,BKK,BKK6,2.75,3.0,2.25,1.5,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Public,Private,790000,2.5,3.0,3.5,1.5,3.0,0.5,2.5,2.5,3.0,3.0,1.0,2.58,No,Yes,Low
1110,2018.0,3.0,18.0,BKK,Urban,Home,30,wifi,9000,High School,BKK,BKK7,2.25,2.75,2.5,2.5,3,Mom or Dad,Apart,Bachelor,Master,Mother,Freelance,Public,1060000,2.0,1.5,2.0,1.0,2.5,0.5,3.0,2.5,1.5,2.0,2.5,2.16,No,No,Medium
1111,2018.0,3.0,18.0,BKK,Urban,Home,36,wifi,15000,High School,BKK,BKK3,3.5,3.25,3.75,4.0,3,Parents,Together,Doctoral,Doctoral,Mother,Public,Public,2930000,3.5,3.0,3.5,2.5,3.0,4.0,4.0,3.0,3.5,4.0,2.5,3.47,No,No,Medium
1112,2018.0,2.0,0.0,S,Rural,Apartment,59,mobile,6000,High School,BKK,BKK9,2.0,2.0,2.0,2.25,3,Alone,Together,Master,Master,Father,Freelance,Freelance,680000,2.0,1.0,1.5,1.0,2.5,1.0,2.5,2.0,1.0,2.5,1.5,2.21,No,No,High
1113,2018.0,2.0,0.0,E,Urban,Apartment,35,mobile,15000,High School,E,E8,2.0,1.75,2.0,2.0,3,Alone,Apart,Master,Master,Mother,Public,Public,610000,1.5,1.5,1.5,0.0,2.0,1.0,2.0,1.0,1.0,2.5,3.0,1.8,No,No,No
1114,2018.0,2.0,18.0,BKK,Urban,Home,59,wifi,10000,Vocational School,BKK,BKK2,1.75,1.75,2.25,1.75,3,Parents,Together,Master,Doctoral,Mother,Public,Private,1150000,1.5,1.5,3.0,0.5,1.5,4.0,2.0,2.0,1.0,2.0,2.0,2.25,No,No,High
1115,2018.0,2.0,20.0,BKK,Urban,Apartment,14,mobile,15000,High School,BKK,BKK4,1.75,2.0,2.25,1.75,3,Alone,Together,Bachelor,Master,Father,Freelance,Business,620000,1.5,1.0,1.0,0.5,1.0,1.0,1.5,1.5,1.0,2.0,1.5,1.57,No,No,Medium
1116,2018.0,2.0,19.0,BKK,Urban,Home,25,wifi,15000,High School,BKK,BKK2,2.0,2.0,1.75,1.75,3,Parents,Together,Master,Bachelor,Mother,Public,Freelance,740000,1.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,3.0,1.91,No,No,Medium
1117,2018.0,2.0,3.0,BKK,Urban,Home,51,wifi,11000,Vocational School,BKK,BKK9,1.75,1.75,1.75,3.0,4,Parents,Together,Bachelor,Vocational,Mother,Freelance,Business,990000,1.5,1.0,1.5,1.0,1.5,2.0,1.0,1.5,1.5,1.0,3.0,1.81,No,No,Low
1118,2018.0,3.0,18.0,BKK,Urban,Home,48,wifi,11000,High School,BKK,BKK2,2.0,1.75,1.75,2.25,3,Parents,Together,Doctoral,Doctoral,Mother,Business,Public,1020000,2.0,2.0,2.0,1.0,1.0,2.0,1.5,2.5,0.0,2.5,1.0,1.84,No,No,No
1119,2018.0,2.0,18.0,BKK,Urban,Home,46,wifi,9000,Vocational School,BKK,BKK4,2.0,1.75,1.75,2.75,3,Mom or Dad,Apart,Master,Doctoral,Mother,Freelance,Business,1060000,2.0,1.5,1.5,1.0,2.5,1.0,2.5,2.0,1.0,1.5,2.5,2.19,No,No,Low
1120,2018.0,2.0,0.0,S,Urban,Apartment,66,wifi,15000,High School,S,S10,2.25,2.5,3.5,1.75,5,Alone,Together,Master,Master,Father,Public,Private,890000,2.0,1.5,2.0,1.0,1.5,2.5,2.0,2.0,2.0,1.5,3.0,2.25,No,No,No
1121,2018.0,2.0,18.0,BKK,Urban,Home,47,wifi,7000,High School,BKK,BKK10,1.75,1.75,2.25,2.0,4,Parents,Together,Doctoral,Doctoral,Father,Freelance,Public,820000,1.5,1.5,2.5,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,1.7,No,No,High
1124,2018.0,2.0,18.0,BKK,Urban,Home,30,mobile,15000,Vocational School,BKK,BKK4,2.5,3.5,3.0,3.0,3,Parents,Together,Master,Doctoral,Father,Freelance,Private,1870000,2.5,2.5,3.0,1.5,2.0,2.5,3.5,3.0,1.0,3.5,1.5,2.52,No,No,Low
1125,2018.0,2.0,18.0,BKK,Urban,Home,95,wifi,11000,High School,BKK,BKK9,1.5,1.75,1.75,1.75,3,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Public,Public,670000,1.5,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.5,1.66,No,No,Medium
