Student_ID,Year_of_Entry,TCAS_channels_,Gender,Age,Years_Living_in_BKK,Hometown REGION,Address_Type,Where_to_stay,Time_spent_for_traveling,InternetAccess_at_Home,Living_expenses_,Type_of_prior_school,Prior_School_Province REGION,School name,Math,Physics_,Chemistry_,Biology_,Family_Size,Stay_with,Family_status,Father_Education,Mother_Education,guardian,mother's_job,father's_job,Household_income,Calculus_1,Calculus_2,Calculus_3,Physics_1,Physics_2,Chemistry_,Statistics_,Computer_Programming,Thermodynamics_,Engineering_Materials_,Engineering_Drawing,University_GPAx 1st year,Scholarship : Excellent Performance,Scholarship : Financial Aid,Participation_on_Activities
1046,2018,3,Female,18,3,BKK,Urban,Home,59,Wifi,49000,Vocational School,BKK,BKK4,3,2,2,3.5,4,Parents,Together,Doctoral,Master,Father,Business,Public,5920000,2.5,2,2.5,3,3,2,3,2,3,2.5,1.5,2.66,No,No,High
1047,2018,3,Female,18,0,S,Urban,Apartment,32,Wifi,34000,High School,S,S3,4,3,4,4,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Freelance,4090000,3.5,3.5,4,4,4,3,4,3,2.5,4,3.5,3.56,No,No,High
1048,2018,2,Female,18,18,BKK,Urban,Apartment,24,Wifi,34000,High School,BKK,BKK10,4,4,3.5,2,3,Alone,Together,Bachelor,Master,Father,Public,Freelance,4040000,3.5,4,3.5,4,4,3.5,3.5,3.5,2.5,3.5,2.5,3.54,No,No,Medium
1049,2018,2,Male,18,3,BKK,Urban,Home,22,Wifi,9000,High School,BKK,BKK7,4,2.5,3,2,3,Parents,Together,Master,Bachelor,Father,Public,Business,1110000,3.5,3,4,3.5,4,2.5,3.5,4,2,3,2,3.3,No,No,High
1050,2018,3,Female,18,18,BKK,Urban,Home,29,Wifi,10000,High School,BKK,BKK4,3,2,2.5,2.5,3,Parents,Together,Master,Doctoral,Father,Public,Freelance,630000,3,3.5,4,3.5,3.5,3,3,3.5,2.5,3,2.5,3.34,No,Yes,Low
1051,2018,2,Male,18,3,BKK,Urban,Home,42,Wifi,9000,Vocational School,BKK,BKK8,4,3,3,2.5,3,Parents,Together,Master,Master,Mother,Private,Private,1130000,3.5,3.5,4,4,4,1.5,4,3.5,3,3.5,3,3.43,No,Yes,Low
1052,2018,2,Male,18,3,BKK,Urban,Home,21,Wifi,35000,Vocational School,BKK,BKK6,3,4,2,2,3,Parents,Together,Doctoral,Doctoral,Mother,Business,Business,4170000,3,2.5,3,3,3,2,3.5,3,4,2.5,3.5,3.16,Yes,No,High
1053,2018,2,Male,18,0,NE,Rural,Apartment,19,Wifi,10000,High School,NE,NE5,2.5,2.5,3.5,3.5,4,Roommates,Together,Doctoral,Master,Father,Business,Business,1160000,2,2,3,2,2,1,2,2,2.5,2,1,2.33,No,No,Low
1054,2018,2,Male,18,18,BKK,Urban,Home,52,Wifi,8000,High School,BKK,BKK5,2,2,3,3.5,3,Mom or Dad,Apart,High School,High School,Father,Private,Business,500000,1.5,2,3.5,2,2.5,1,2,1,1,1,2,2.11,No,No,High
1055,2018,2,Female,18,0,N,Rural,Apartment,41,Mobile,7000,High School,N,N3,2,2.5,3,3,4,Roommates,Together,Bachelor,Bachelor,Father,Public,Private,270000,1.5,2.5,3.5,1.5,1.5,0,2,1.5,0.5,1.5,2.5,1.86,No,No,Low
1056,2018,2,Female,19,19,BKK,Urban,Home,31,Wifi,11000,Vocational School,BKK,BKK1,3,2.5,3,2.5,2,Mom or Dad,Apart,Doctoral,Doctoral,Mother,Freelance,Freelance,1270000,2.5,2,1.5,3,2.5,1.5,2.5,3,1.5,1.5,2,2.42,No,No,High
1057,2018,3,Female,18,18,BKK,Urban,Apartment,6,Wifi,12000,High School,BKK,BKK9,4,4,2.5,2,3,Alone,Together,Doctoral,Doctoral,Father,Business,Business,1200000,3.5,3.5,4,3.5,3,3.5,3,3.5,2.5,3.5,3,3.37,Yes,No,Medium
1058,2018,2,Female,18,0,N,Urban,Apartment,10,Mobile,9000,High School,N,N1,2,2.5,4,4,4,Alone,Together,Bachelor,Vocational,Mother,Freelance,Business,720000,1.5,1,2,1.5,2,3,1.5,1.5,1,1,1.5,2.06,No,No,High
1059,2018,2,Female,18,0,N,Rural,Apartment,71,Mobile,45000,High School,N,N5,4,3.5,3.5,2,4,Alone,Together,Bachelor,Master,Mother,Business,Freelance,5400000,3.5,2,2,4,4,3.5,3.5,4,4,3.5,2,3.34,No,No,Medium
1060,2018,2,Male,18,0,N,Urban,Apartment,64,Mobile,15000,High School,BKK,BKK10,3,2.5,2,3,3,Alone,Together,Master,Bachelor,Father,Private,Private,750000,2.5,1.5,2.5,2.5,2.5,3,3,2,1.5,2.5,3,2.52,No,No,Medium
1061,2018,2,Female,19,4,BKK,Urban,Home,70,Wifi,9000,Vocational School,BKK,BKK4,3,2.5,2.5,2.5,3,Parents,Together,Master,Doctoral,Mother,Public,Private,1120000,2.5,3,3.5,2,1.5,3,2.5,3,2,3,3.5,2.76,No,No,Low
1062,2018,3,Male,18,3,BKK,Urban,Home,77,Wifi,7000,Vocational School,BKK,BKK5,4,4,2,2.5,5,Parents,Together,High School,Primary,Father,Freelance,Freelance,410000,3.5,3.5,4,3.5,3.5,3,3.5,4,4,3.5,3,3.52,Yes,Yes,High
1063,2018,2,Male,18,3,NE,Rural,Apartment,50,Mobile,8000,High School,NE,NE3,2.5,3,4,2.5,3,Alone,Apart,Vocational,Vocational,Mother,Private,Freelance,300000,2,1.5,2.5,2.5,3,2,1.5,1.5,1,2.5,4,2.52,No,No,Medium
1064,2018,2,Female,18,0,S,Rural,Apartment,90,Wifi,10000,High School,S,S7,2,2,3.5,2.5,3,Alone,Together,Bachelor,Bachelor,Father,Business,Private,1070000,2,2.5,3.5,2,2.5,1,2,2.5,1,3,2,2.44,No,No,High
1065,2018,3,Male,18,0,S,Rural,Apartment,11,Wifi,14000,High School,S,S10,2,3.5,2.5,2,3,Alone,Together,Bachelor,Vocational,Mother,Freelance,Public,1170000,2,1.5,2,2.5,3,1,3,3,0.5,2.5,2,2.46,No,No,High
1066,2018,2,Male,18,0,S,Urban,Apartment,20,Wifi,41000,High School,S,S8,4,3,2.5,3.5,3,Alone,Together,Bachelor,Bachelor,Mother,Private,Freelance,4940000,4,3,3.5,3.5,4,3,4,4,3.5,4,0.5,3.35,Yes,No,Medium
1067,2018,3,Male,18,3,E,Urban,Apartment,12,Mobile,13000,High School,BKK,BKK5,2,2.5,3,4,4,Alone,Together,Master,Bachelor,Father,Freelance,Public,630000,2,2,3,2.5,2.5,2,2.5,1.5,1,2.5,4,2.43,No,No,Medium
1068,2018,3,Female,18,0,S,Urban,Apartment,66,Wifi,2000,High School,S,S4,2,2.5,3,3,3,Roommates,Together,Primary,Primary,Mother,Freelance,Freelance,250000,2,2,3,2.5,3.5,1.5,1.5,2.5,2.5,2.5,2,2.45,No,No,Medium
1069,2018,2,Female,18,3,N,Rural,Apartment,70,Wifi,51000,High School,N,N2,2,3,2,2,2,Roommates,Apart,Doctoral,Doctoral,Mother,Freelance,Business,6130000,1.5,1.5,2,1.5,1,1,1,2,1,1.5,2.5,1.81,No,No,Medium
1070,2018,2,Female,18,0,NE,Rural,Apartment,81,Wifi,51000,High School,NE,NE5,3,3.5,2,2,4,Alone,Together,Bachelor,Bachelor,Father,Freelance,Business,6120000,2.5,2.5,3,2.5,3,1.5,3,3.5,2.5,3,1.5,2.57,No,No,Medium
1071,2018,2,Male,18,3,BKK,Urban,Home,20,Wifi,7000,Vocational School,BKK,BKK10,4,3,3,3,3,Parents,Together,Bachelor,Vocational,Father,Business,Freelance,870000,3.5,4,4,3.5,4,3.5,3.5,4,3,3.5,3,3.65,No,No,No
1072,2018,3,Male,18,18,BKK,Urban,Home,34,Wifi,41000,High School,BKK,BKK10,3,3,3.5,3.5,2,Mom or Dad,Apart,Master,Doctoral,Mother,Freelance,Business,4920000,3,3.5,4,3,4,2.5,3,4,2.5,3,1,3.17,Yes,No,Low
1073,2018,3,Female,18,18,BKK,Urban,Home,59,Wifi,43000,High School,BKK,BKK6,3,3.5,2.5,4,4,Parents,Together,Bachelor,Master,Father,Business,Business,5170000,3,3,4,3.5,3,2,3,3,2,3,3,2.9,Yes,No,High
1074,2018,2,Female,18,18,BKK,Urban,Home,19,Wifi,45000,High School,BKK,BKK9,3,3.5,2.5,4,3,Parents,Together,Bachelor,Bachelor,Mother,Private,Business,5400000,2.5,2.5,3,2.5,2.5,1.5,2.5,2.5,3,2.5,3,2.67,No,No,Medium
1075,2018,3,Female,18,18,BKK,Urban,Home,62,Wifi,11000,Vocational School,BKK,BKK3,2.5,3.5,2.5,2.5,4,Parents,Together,Doctoral,Doctoral,Father,Freelance,Business,1280000,2.5,2,2,2,1,2.5,2.5,2.5,1.5,3.5,4,2.45,No,No,Medium
1076,2018,2,Female,18,18,BKK,Urban,Home,44,Wifi,8000,High School,BKK,BKK7,3.5,2,4,4,3,Parents,Together,Doctoral,Doctoral,Mother,Freelance,Freelance,920000,3,2.5,3,3,3.5,4,2.5,3.5,3,4,2.5,3.29,No,Yes,Low
1077,2018,3,Female,18,3,N,Urban,Apartment,43,Mobile,9000,High School,N,N1,2.5,4,2,3.5,3,Alone,Together,Doctoral,Doctoral,Mother,Private,Freelance,650000,2.5,2.5,2.5,2,2,2.5,3,2,3,2.5,4,2.65,No,No,No
1078,2018,2,Female,19,19,BKK,Urban,Home,23,Wifi,35000,High School,BKK,BKK5,2,2.5,3.5,3.5,3,Parents,Together,Bachelor,Vocational,Father,Public,Public,4190000,2,1.5,1.5,2,1.5,0.5,2.5,2,0.5,1.5,1.5,1.95,No,No,High
1079,2018,3,Female,19,4,BKK,Urban,Apartment,29,Mobile,6000,High School,BKK,BKK2,2,3,2,2,2,Alone,Apart,Vocational,Bachelor,Mother,Freelance,Public,250000,2,2,3.5,2,1.5,2,2.5,3,0.5,3,1,2.19,No,No,High
1080,2018,2,Male,18,18,BKK,Urban,Home,18,Wifi,30000,High School,BKK,BKK8,2,2.5,2.5,4,3,Parents,Together,Bachelor,Bachelor,Father,Business,Freelance,3650000,2,1.5,3,2,1.5,2,2,2,2.5,2.5,3,2.44,No,No,High
1081,2018,2,Male,18,3,S,Urban,Apartment,62,Mobile,9000,High School,S,S8,2.5,3.5,3,4,3,Alone,Apart,High School,Primary,Father,Business,Freelance,410000,2.5,1,0,2,1,1,2.5,2,1.5,2.5,2,1.86,No,No,Low
1082,2018,3,Male,18,3,BKK,Urban,Home,80,Wifi,34000,Vocational School,BKK,BKK2,3.5,4,3,2,4,Parents,Together,Bachelor,Vocational,Father,Business,Public,4030000,3,3.5,4,3.5,3.5,2.5,3.5,3,3,3.5,1,3.19,No,No,High
1083,2018,2,Male,18,0,N,Rural,Apartment,69,Wifi,12000,High School,N,N4,4,2,2.5,2,4,Alone,Together,Master,Master,Father,Private,Public,1290000,3.5,3.5,3.5,3.5,3.5,4,3,3,3,3.5,3,3.43,No,No,High
1084,2018,2,Female,18,18,BKK,Urban,Home,27,Wifi,50000,High School,BKK,BKK6,4,2,2,3,3,Parents,Together,Master,Bachelor,Father,Public,Private,5940000,3.5,4,4,4,3.5,4,4,4,3,4,1.5,3.65,No,No,Medium
1085,2018,2,Male,18,0,NE,Rural,Apartment,68,Wifi,10000,High School,NE,NE4,2.5,4,2.5,4,4,Roommates,Together,Doctoral,Doctoral,Mother,Freelance,Private,1140000,2.5,2.5,4,3,3,1,2.5,2.5,1.5,3,2,2.58,No,No,High
1086,2018,3,Female,18,0,S,Urban,Apartment,10,Wifi,45000,High School,BKK,BKK2,4,3,4,2,4,Alone,Together,Master,Master,Father,Freelance,Business,5450000,3.5,2.5,3,3.5,4,2,3.5,4,4,3,2.5,3.22,No,No,High
1087,2018,2,Male,18,0,S,Rural,Apartment,66,Wifi,50000,High School,S,S1,4,3,4,3,4,Alone,Together,Master,Doctoral,Father,Public,Freelance,5960000,3.5,3,3.5,4,4,3,3.5,3.5,1.5,4,2,3.26,No,No,Low
1088,2018,3,Female,18,18,BKK,Urban,Home,37,Wifi,50000,High School,BKK,BKK4,2,2.5,4,2,4,Parents,Together,Bachelor,Vocational,Father,Business,Public,5950000,2,1.5,0.5,1.5,1.5,2.5,2,2.5,1.5,2.5,2,1.95,No,No,Medium
1089,2018,2,Female,18,0,N,Urban,Apartment,39,Wifi,13000,High School,N,N9,2.5,2,4,3,4,Roommates,Together,Doctoral,Master,Father,Business,Business,920000,2.5,1,1,2.5,3,2.5,2.5,2.5,1,3,0.5,2.12,No,No,High
1090,2018,3,Female,19,0,NE,Urban,Apartment,22,Mobile,5000,High School,NE,NE8,3,4,3,2,3,Alone,Together,Master,Master,Father,Private,Private,610000,3,3,2.5,3.5,3.5,3.5,4,3,0.5,3,3.5,3.14,No,No,High
1091,2018,2,Male,18,0,E,Urban,Apartment,42,Mobile,53000,High School,E,E9,3.5,2,2.5,3,4,Alone,Together,Master,Master,Mother,Business,Freelance,6410000,3,1.5,2,3.5,3,3,3.5,3,3.5,3.5,3,2.87,No,No,Medium
1092,2018,2,Male,18,0,S,Urban,Apartment,84,Wifi,14000,High School,S,S5,4,3,2.5,3.5,4,Alone,Together,Master,Doctoral,Mother,Private,Public,1100000,3.5,2.5,2.5,4,3.5,4,4,3.5,2.5,4,1.5,3.32,No,No,Medium
1093,2018,2,Female,18,18,BKK,Urban,Apartment,29,Mobile,31000,High School,BKK,BKK8,3,3.5,3.5,2.5,3,Alone,Together,Doctoral,Doctoral,Father,Business,Private,3720000,2.5,2,2.5,2.5,2.5,1,3,3,1.5,3,2.5,2.41,No,No,High
1094,2018,2,Male,18,0,NE,Urban,Apartment,52,Wifi,14000,High School,NE,NE7,3,2,2.5,2,4,Alone,Together,Bachelor,Master,Father,Freelance,Freelance,1230000,3,2.5,4,3,3,3.5,3,3.5,3,2.5,1.5,3.16,Yes,No,Low
1095,2018,2,Male,18,0,S,Rural,Apartment,23,Wifi,9000,High School,S,S4,3,2,3,4,4,Alone,Together,Doctoral,Doctoral,Mother,Private,Private,1050000,2.5,2.5,3,2.5,2.5,1,2.5,3,1,3,3.5,2.74,No,No,Low
1096,2018,3,Male,18,18,BKK,Urban,Home,34,Wifi,48000,Vocational School,BKK,BKK2,2.5,4,3,3,3,Mom or Dad,Apart,Doctoral,Master,Mother,Freelance,Business,5730000,2.5,2.5,3,2,2,2.5,2.5,2.5,2.5,3,1.5,2.5,No,No,High
1097,2018,2,Male,18,0,S,Urban,Apartment,51,Mobile,12000,Vocational School,BKK,BKK7,2.5,4,2,2,4,Roommates,Together,Bachelor,Vocational,Father,Public,Public,510000,2.5,3.5,3.5,3,3.5,1.5,2.5,2,1,3.5,1.5,2.63,No,No,High
1098,2018,3,Male,18,0,S,Urban,Apartment,74,Wifi,9000,High School,S,S2,4,2.5,2.5,3,3,Roommates,Together,Master,Doctoral,Father,Private,Private,1110000,3.5,2.5,3,4,4,2.5,4,3.5,2.5,4,2.5,3.32,No,No,Medium
1099,2018,2,Male,18,0,N,Rural,Apartment,7,Wifi,52000,High School,N,N4,2,2.5,2.5,3.5,4,Alone,Together,Doctoral,Doctoral,Father,Business,Private,6220000,1.5,0.5,1,1,0,1,2,2,0.5,3,1.5,1.51,No,No,High
1100,2018,2,Female,18,3,BKK,Urban,Apartment,42,Wifi,33000,High School,BKK,BKK8,2.5,3.5,3,3,3,Alone,Together,Bachelor,Vocational,Father,Private,Freelance,3970000,2.5,3,3.5,2.5,2.5,0,3.5,2.5,2.5,3,3,2.67,No,No,Low
1101,2018,2,Male,18,18,BKK,Urban,Home,53,Wifi,43000,High School,BKK,BKK3,2.5,3,3,4,3,Parents,Together,Master,Master,Father,Private,Private,5190000,2.5,1.5,3,2.5,3,2.5,2,2.5,2.5,2.5,2.5,2.62,No,No,High
1102,2018,3,Male,19,0,S,Rural,Apartment,20,Mobile,36000,High School,S,S10,3.5,4,2,2.5,3,Roommates,Together,Master,Master,Father,Freelance,Business,4360000,3,3,3.5,3,2.5,3,3.5,3.5,3.5,4,2,3.17,Yes,No,Low
1103,2018,2,Female,18,0,S,Rural,Apartment,77,Wifi,8000,High School,S,S3,3.5,3.5,2,2,3,Alone,Together,Vocational,High School,Father,Public,Freelance,550000,2.5,2.5,3,2.5,2.5,2,3,2,1.5,2.5,2.5,2.54,No,No,Medium
1104,2018,2,Male,18,3,BKK,Urban,Home,49,Wifi,14000,Vocational School,BKK,BKK5,2,2.5,4,3.5,2,Mom or Dad,Apart,Vocational,High School,Father,Business,Business,560000,2,1.5,1.5,2,2.5,1.5,2,2,1,2,4,2.39,No,No,Medium
1105,2018,2,Female,19,19,BKK,Urban,Home,77,Wifi,9000,High School,BKK,BKK10,3.5,2.5,3,3,3,Parents,Together,Primary,Primary,Father,Private,Private,380000,3,3.5,4,2.5,2.5,2.5,4,2.5,3,3.5,4,3.28,No,No,High
1106,2018,2,Male,18,0,N,Urban,Apartment,35,Mobile,9000,High School,BKK,BKK3,3,4,2.5,3.5,3,Alone,Together,Master,Bachelor,Father,Public,Public,720000,3,4,4,3,3,2.5,4,3,2.5,3.5,2.5,3.22,No,No,High
1107,2018,2,Female,18,18,BKK,Urban,Apartment,39,Wifi,12000,Vocational School,BKK,BKK2,2,4,2,2.5,3,Alone,Together,Bachelor,Master,Father,Private,Public,1040000,2,2.5,2.5,1.5,1,1,2.5,2,2,2.5,3.5,2.29,No,No,Medium
1108,2018,3,Male,18,18,BKK,Urban,Home,44,Wifi,34000,High School,BKK,BKK2,2,3,3,4,3,Parents,Together,Bachelor,Vocational,Father,Public,Private,4070000,2,2.5,3,2,2,0,2,2.5,1,2.5,4,2.38,No,No,Medium
1109,2018,2,Male,18,0,S,Rural,Apartment,54,Wifi,11000,High School,S,S7,2.5,3.5,2,3.5,3,Alone,Together,Master,Bachelor,Father,Public,Business,850000,2,2,2,2.5,2.5,1,2,1.5,1,2,3.5,2.18,No,No,Medium
1110,2018,2,Male,18,18,BKK,Urban,Home,38,Wifi,53000,High School,BKK,BKK3,3.5,3.5,2.5,3.5,3,Parents,Together,Master,Master,Father,Public,Freelance,6400000,3,2.5,2.5,3,4,2.5,3.5,3,2.5,3,3.5,3.18,No,No,No
1111,2018,2,Female,18,0,NE,Urban,Home,69,Wifi,9000,High School,NE,NE9,3,3,3.5,3.5,3,Parents,Together,Vocational,Vocational,Mother,Freelance,Public,450000,3,3,3.5,3,3,2.5,3.5,3.5,2.5,3.5,2.5,3.15,Yes,Yes,High
1112,2018,3,Male,18,0,N,Rural,Apartment,33,Mobile,44000,Vocational School,N,N6,2,2.5,3,4,3,Alone,Together,Bachelor,Master,Father,Freelance,Public,5320000,1.5,1.5,2,2,1.5,0,1.5,2,0,1.5,2.5,1.76,No,No,No
1113,2018,3,Female,18,3,E,Rural,Apartment,52,Mobile,5000,High School,E,E4,4,2,3,2.5,4,Alone,Together,High School,Vocational,Father,Private,Freelance,250000,3.5,3.5,4,4,3.5,2.5,4,3.5,2,3,3,3.41,No,No,High
1114,2018,2,Male,18,0,N,Urban,Apartment,28,Wifi,15000,High School,N,N10,2.5,3.5,3.5,3,4,Alone,Together,Bachelor,Bachelor,Mother,Public,Freelance,1270000,2.5,2,3,2,2.5,2.5,2.5,2.5,1,3,3.5,2.76,Yes,No,Low
1115,2018,2,Male,18,3,BKK,Urban,Home,59,Wifi,9000,Vocational School,BKK,BKK6,2.5,3.5,3,3.5,3,Parents,Together,Bachelor,Vocational,Mother,Public,Public,900000,2.5,2.5,3,3,3.5,2.5,2.5,2.5,0,2,2.5,2.64,No,No,Low
1116,2018,2,Female,18,0,S,Urban,Apartment,87,Wifi,33000,High School,BKK,BKK3,3,3.5,2.5,3,3,Roommates,Together,Bachelor,Vocational,Father,Freelance,Freelance,3980000,2.5,2,2,2.5,2,3,2.5,3,1.5,2.5,2.5,2.47,No,No,No
1117,2018,2,Female,19,19,BKK,Urban,Home,51,Wifi,34000,Vocational School,BKK,BKK10,3,2,3.5,2,3,Parents,Together,Doctoral,Doctoral,Mother,Business,Private,4060000,3,2.5,2.5,3,3.5,3,3.5,3.5,1,3,2.5,2.91,No,No,High
1118,2018,3,Female,18,18,BKK,Urban,Home,32,Mobile,2000,Vocational School,BKK,BKK10,2.5,2,3,2,3,Parents,Together,High School,High School,Father,Private,Private,250000,2.5,2.5,3.5,2.5,2,2,2.5,2.5,3,3.5,3,2.74,No,No,No
1119,2018,2,Male,18,3,BKK,Urban,Home,45,Wifi,33000,Vocational School,BKK,BKK5,4,2.5,4,3,4,Parents,Together,Doctoral,Doctoral,Father,Freelance,Business,3990000,3.5,4,4,4,4,2,4,4,3.5,4,3,3.65,No,No,Medium
1120,2018,2,Female,18,0,NE,Urban,Apartment,41,Wifi,6000,High School,NE,NE5,2,4,3.5,4,3,Roommates,Together,Primary,High School,Mother,Freelance,Private,410000,2,2,2,2,3.5,2,2.5,2.5,0.5,2.5,3,2.42,No,No,Medium
1121,2018,2,Male,19,19,BKK,Urban,Home,7,Wifi,45000,Vocational School,BKK,BKK4,4,3.5,3.5,2.5,4,Parents,Together,Bachelor,Vocational,Father,Private,Freelance,5390000,4,3.5,4,4,4,4,4,4,3,4,2.5,3.62,No,No,Medium
1122,2018,3,Male,18,18,BKK,Urban,Home,42,Wifi,49000,Vocational School,BKK,BKK3,2.5,3.5,3.5,2,2,Mom or Dad,Apart,Master,Master,Mother,Private,Private,5890000,2.5,3.5,4,3.5,3,3,3.5,2.5,3,3,2,3.1,Yes,No,No
1123,2018,3,Male,18,0,NE,Urban,Apartment,66,Wifi,7000,High School,NE,NE4,3.5,2,3.5,3.5,4,Alone,Together,Master,Doctoral,Mother,Business,Business,850000,3,3.5,3.5,3,3.5,2,2.5,2.5,1.5,3.5,3.5,2.87,No,No,High
1124,2018,2,Female,18,0,S,Rural,Apartment,67,Wifi,7000,High School,S,S6,2.5,4,3.5,2,4,Alone,Together,Master,Master,Mother,Freelance,Private,820000,2,1,1.5,2,2,1.5,2,2.5,0.5,2.5,3,2.18,No,No,High
1125,2018,3,Male,18,3,S,Rural,Apartment,18,Wifi,42000,High School,S,S1,3.5,2,3,4,3,Alone,Together,Master,Doctoral,Mother,Public,Public,5020000,3,3,3.5,3,3.5,2,2.5,3,2.5,3,1.5,2.84,Yes,No,Low
1126,2018,2,Male,18,18,BKK,Urban,Apartment,9,Wifi,46000,High School,BKK,BKK8,2.5,2.5,2,2,2,Alone,Apart,Doctoral,Master,Mother,Business,Freelance,5530000,2,2,2,2,2,3.5,1.5,3.5,2.5,2,1,2.5,No,No,High
1127,2018,2,Female,18,18,BKK,Urban,Apartment,75,Mobile,6000,High School,BKK,BKK3,2,2,4,3.5,2,Alone,Apart,Master,Master,Mother,Freelance,Private,710000,1.5,1,1.5,1.5,1.5,2,2,1.5,0,2,2,1.93,No,No,Medium
1128,2018,3,Male,18,18,BKK,Urban,Apartment,77,Wifi,31000,Vocational School,BKK,BKK7,3.5,2,2,3.5,3,Alone,Apart,Doctoral,Doctoral,Father,Business,Public,3700000,3,2.5,2,3.5,3.5,3.5,3.5,3,2,4,2.5,2.96,No,No,Medium
1129,2018,2,Male,18,18,BKK,Urban,Apartment,25,Wifi,34000,High School,BKK,BKK4,4,2.5,4,2,4,Alone,Together,Bachelor,Bachelor,Father,Public,Freelance,4080000,3.5,3.5,4,3.5,3.5,3,4,3.5,3,4,1.5,3.49,No,No,Medium
1130,2018,2,Male,19,19,BKK,Urban,Home,31,Wifi,7000,High School,BKK,BKK4,4,3,3.5,2.5,4,Parents,Together,Bachelor,Vocational,Father,Private,Public,830000,3.5,3.5,3,3.5,3.5,2.5,3,4,2.5,2.5,4,3.24,No,Yes,Low
1131,2018,3,Male,19,0,N,Rural,Apartment,55,Wifi,39000,High School,N,N6,2,3.5,4,3.5,4,Alone,Together,Master,Doctoral,Father,Private,Public,4700000,1.5,0,1,1,1,0,1,2,1.5,2,2,1.46,No,No,Medium
1132,2018,2,Male,18,3,BKK,Urban,Apartment,89,Wifi,42000,Vocational School,BKK,BKK9,3.5,3,3.5,2,3,Alone,Together,Bachelor,Vocational,Father,Freelance,Private,5090000,3,3.5,4,3,4,2.5,3,3.5,2.5,3.5,4,3.39,Yes,No,Medium
1133,2018,3,Male,18,3,N,Urban,Apartment,87,Wifi,29000,Vocational School,N,N8,4,2,4,3,4,Alone,Together,Bachelor,Bachelor,Father,Freelance,Public,3490000,3.5,3.5,3,4,4,3.5,3.5,3,4,4,3,3.61,Yes,No,Medium
1134,2018,3,Female,18,3,N,Urban,Apartment,6,Wifi,43000,High School,N,N4,2.5,2,2.5,3.5,3,Alone,Together,Bachelor,Master,Father,Public,Business,5130000,2.5,2.5,2,2.5,3,2,2.5,3,2.5,2,2,2.47,No,No,High
1135,2018,3,Female,18,3,N,Urban,Apartment,64,Wifi,6000,High School,BKK,BKK7,4,2.5,3,3,4,Alone,Together,Vocational,High School,Father,Business,Freelance,350000,3,3,4,3.5,2.5,2.5,3,3,2,2.5,2.5,3.03,Yes,No,No
1136,2018,2,Male,20,5,NE,Urban,Apartment,75,Mobile,9000,High School,NE,NE1,2.5,3.5,2,2,3,Alone,Together,Master,Bachelor,Father,Public,Business,630000,2,2.5,2,2.5,2.5,1,2,2,1.5,1.5,3.5,2.42,No,No,No
1137,2018,2,Male,18,0,S,Urban,Apartment,73,Wifi,45000,High School,S,S3,2.5,2.5,2,4,4,Alone,Together,Doctoral,Doctoral,Father,Public,Freelance,5440000,2.5,3,3.5,2.5,3.5,2,2.5,2,1,2,3.5,2.61,No,No,Medium
1138,2018,2,Male,18,0,NE,Urban,Apartment,66,Mobile,9000,High School,BKK,BKK10,3,3,4,3.5,4,Alone,Together,Doctoral,Doctoral,Father,Private,Business,1030000,2.5,2.5,3,3,3,1,2.5,3,2.5,3,3.5,2.92,No,No,Medium
1139,2018,3,Female,18,0,NE,Rural,Apartment,20,Wifi,8000,High School,NE,NE9,4,2.5,3,4,3,Alone,Apart,Bachelor,Bachelor,Father,Freelance,Private,950000,3.5,4,4,4,4,3.5,3.5,4,2.5,3.5,2,3.44,No,No,High
1140,2018,2,Male,18,18,BKK,Urban,Home,78,Wifi,46000,High School,BKK,BKK10,2,2.5,4,2.5,3,Mom or Dad,Apart,Doctoral,Doctoral,Father,Business,Public,5500000,1.5,0.5,1,1.5,1,1,1.5,1.5,2,1.5,2,1.7,No,No,Medium
1141,2018,3,Male,18,3,BKK,Urban,Home,16,Wifi,9000,High School,BKK,BKK9,2.5,3,2.5,3,2,Mom or Dad,Apart,Doctoral,Doctoral,Father,Public,Freelance,660000,2,2,3.5,2,1.5,2,2,1.5,0.5,1.5,1,2.17,No,No,High
1142,2018,3,Female,18,18,BKK,Urban,Apartment,72,Wifi,9000,Vocational School,BKK,BKK8,2,3.5,3.5,4,4,Alone,Together,Doctoral,Doctoral,Father,Public,Freelance,1070000,2,1.5,2,2.5,3,2.5,2,2,3,2.5,3,2.57,No,No,High
1143,2018,2,Male,18,18,BKK,Urban,Home,22,Wifi,10000,High School,BKK,BKK3,3,2.5,2,2,3,Parents,Together,Doctoral,Doctoral,Mother,Public,Business,950000,2.5,2,2.5,3,3,1.5,3,2.5,0.5,3,4,2.6,No,No,High
1144,2018,2,Female,18,18,BKK,Urban,Apartment,43,Wifi,31000,High School,BKK,BKK2,3.5,4,3,2,3,Alone,Together,Doctoral,Doctoral,Father,Public,Freelance,3660000,3,2.5,2.5,3,3,2,4,3,3,3,2,3.05,No,No,Medium
1145,2018,2,Male,18,0,N,Rural,Apartment,47,Wifi,8000,Vocational School,N,N7,2.5,2,2.5,2.5,2,Alone,Apart,Doctoral,Master,Father,Business,Freelance,870000,2,2,2.5,2,3,1,2,2.5,2,2.5,3,2.28,No,No,High
